port_fact_sk,date_key,geo_sk,event_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
2974,20220103,7,22,81.1,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
2975,20220110,7,22,81.6,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
2976,20220117,7,22,73.3,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
2977,20220124,7,22,90.2,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
2978,20220131,7,22,74.0,61,99.0,Critical,Wed May 13 12:51:38 EET 2026
2979,20220207,7,22,104.4,60,99.0,Critical,Wed May 13 12:51:38 EET 2026
2980,20220214,7,22,37.0,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
2981,20220221,7,22,81.1,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
2982,20220228,7,22,47.8,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
2983,20220307,7,22,54.3,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
2984,20220314,7,22,66.8,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
2985,20220321,7,22,128.3,110,99.0,Critical,Wed May 13 12:51:38 EET 2026
2986,20220328,7,22,73.1,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
2987,20220404,7,22,108.1,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
2988,20220411,7,22,82.1,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
2989,20220418,7,22,43.3,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
2990,20220425,7,22,62.5,54,99.0,Critical,Wed May 13 12:51:38 EET 2026
2991,20220502,7,22,61.3,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
2992,20220509,7,22,71.0,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
2993,20220516,7,22,86.7,50,99.0,Critical,Wed May 13 12:51:38 EET 2026
2994,20220523,7,22,65.5,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
2995,20220530,7,22,62.7,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
2996,20220606,7,22,115.4,66,99.0,Critical,Wed May 13 12:51:38 EET 2026
2997,20220613,7,22,91.2,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
2998,20220620,7,22,82.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
2999,20220627,7,22,66.0,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
3000,20220704,7,22,23.3,13,69.6,Busy,Wed May 13 12:51:38 EET 2026
3001,20220711,7,22,18.4,8,72.9,Busy,Wed May 13 12:51:38 EET 2026
3002,20220718,7,22,28.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3003,20220725,7,22,37.4,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3004,20220801,7,22,27.2,19,95.2,Critical,Wed May 13 12:51:38 EET 2026
3005,20220808,7,22,22.9,19,82.9,Congested,Wed May 13 12:51:38 EET 2026
3006,20220815,7,22,33.7,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3007,20220822,7,22,28.7,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3008,20220829,7,22,22.7,12,82.0,Congested,Wed May 13 12:51:38 EET 2026
3009,20220905,7,22,44.2,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3010,20220912,7,22,28.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3011,20220919,7,22,30.0,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3012,20220926,7,22,32.8,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3013,20221003,7,22,25.1,10,86.1,Congested,Wed May 13 12:51:38 EET 2026
3014,20221010,7,22,35.2,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3015,20221017,7,22,28.4,15,96.2,Critical,Wed May 13 12:51:38 EET 2026
3016,20221024,7,22,33.8,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
3017,20221031,7,22,28.8,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3018,20221107,7,22,37.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3019,20221114,7,22,54.6,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3020,20221121,7,22,26.6,10,91.1,Congested,Wed May 13 12:51:38 EET 2026
3021,20221128,7,22,26.7,7,96.9,Critical,Wed May 13 12:51:38 EET 2026
3022,20221205,7,22,27.4,14,94.4,Congested,Wed May 13 12:51:38 EET 2026
3023,20221212,7,22,43.6,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3024,20221219,7,22,33.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3025,20221226,7,22,19.0,18,73.2,Busy,Wed May 13 12:51:38 EET 2026
3026,20230102,7,,22.4,12,73.8,Busy,Wed May 13 12:51:38 EET 2026
3027,20230109,7,,26.4,23,90.4,Congested,Wed May 13 12:51:38 EET 2026
3028,20230116,7,,40.8,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3029,20230123,7,,25.8,4,85.8,Congested,Wed May 13 12:51:38 EET 2026
3030,20230130,7,,32.7,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
3031,20230206,7,,16.5,20,60.6,Busy,Wed May 13 12:51:38 EET 2026
3032,20230213,7,,31.8,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3033,20230220,7,,35.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3034,20230227,7,,27.4,27,96.6,Critical,Wed May 13 12:51:38 EET 2026
3035,20230306,7,,29.3,16,98.6,Critical,Wed May 13 12:51:38 EET 2026
3036,20230313,7,,40.2,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3037,20230320,7,,19.6,9,70.8,Busy,Wed May 13 12:51:38 EET 2026
3038,20230327,7,,48.2,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3039,20230403,7,,23.2,20,85.9,Congested,Wed May 13 12:51:38 EET 2026
3040,20230410,7,,29.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3041,20230417,7,,28.3,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3042,20230424,7,,41.4,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3043,20230501,7,,35.4,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
3044,20230508,7,,36.9,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3045,20230515,7,,28.9,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
3046,20230522,7,,34.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3047,20230529,7,,39.2,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3048,20230605,7,,26.3,12,94.8,Congested,Wed May 13 12:51:38 EET 2026
3049,20230612,7,,43.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3050,20230619,7,,27.5,10,97.0,Critical,Wed May 13 12:51:38 EET 2026
3051,20230626,7,,26.2,6,97.5,Critical,Wed May 13 12:51:38 EET 2026
3052,20230703,7,,38.2,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3053,20230710,7,,24.8,15,85.6,Congested,Wed May 13 12:51:38 EET 2026
3054,20230717,7,,20.9,8,76.1,Busy,Wed May 13 12:51:38 EET 2026
3055,20230724,7,,22.6,2,88.4,Congested,Wed May 13 12:51:38 EET 2026
3056,20230731,7,,24.2,14,94.4,Congested,Wed May 13 12:51:38 EET 2026
3057,20230807,7,,14.8,17,45.1,Normal,Wed May 13 12:51:38 EET 2026
3058,20230814,7,,22.4,7,80.4,Congested,Wed May 13 12:51:38 EET 2026
3059,20230821,7,,29.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3060,20230828,7,,28.7,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3061,20230904,7,,33.8,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3062,20230911,7,,30.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3063,20230918,7,,29.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3064,20230925,7,,28.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3065,20231002,7,,29.2,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3066,20231009,7,,30.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3067,20231016,7,,25.7,11,87.3,Congested,Wed May 13 12:51:38 EET 2026
3068,20231023,7,,35.2,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3069,20231030,7,,17.4,2,58.8,Normal,Wed May 13 12:51:38 EET 2026
3070,20231106,7,,31.9,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3071,20231113,7,,24.4,11,86.4,Congested,Wed May 13 12:51:38 EET 2026
3072,20231120,7,,30.5,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3073,20231127,7,,39.1,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3074,20231204,7,,24.6,7,94.9,Congested,Wed May 13 12:51:38 EET 2026
3075,20231211,7,,28.8,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3076,20231218,7,,25.1,12,96.2,Critical,Wed May 13 12:51:38 EET 2026
3077,20231225,7,,22.9,3,81.5,Congested,Wed May 13 12:51:38 EET 2026
3078,20240101,7,39,31.6,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
3079,20240108,7,39,30.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3080,20240115,7,39,48.3,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
3081,20240122,7,39,32.4,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3082,20240129,7,39,27.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3083,20240205,7,39,25.6,8,87.2,Congested,Wed May 13 12:51:38 EET 2026
3084,20240212,7,39,23.5,16,85.6,Congested,Wed May 13 12:51:38 EET 2026
3085,20240219,7,39,43.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3086,20240226,7,39,17.7,15,66.6,Busy,Wed May 13 12:51:38 EET 2026
3087,20240304,7,39,23.3,2,92.4,Congested,Wed May 13 12:51:38 EET 2026
3088,20240311,7,39,21.7,12,70.2,Busy,Wed May 13 12:51:38 EET 2026
3089,20240318,7,39,38.1,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3090,20240325,7,39,26.6,12,91.2,Congested,Wed May 13 12:51:38 EET 2026
3091,20240401,7,39,25.5,8,94.6,Congested,Wed May 13 12:51:38 EET 2026
3092,20240408,7,39,23.5,4,82.8,Congested,Wed May 13 12:51:38 EET 2026
3093,20240415,7,39,23.0,10,81.8,Congested,Wed May 13 12:51:38 EET 2026
3094,20240422,7,39,26.5,20,95.7,Critical,Wed May 13 12:51:38 EET 2026
3095,20240429,7,39,34.4,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
3096,20240506,7,39,53.1,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
3097,20240513,7,39,35.5,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
3098,20240520,7,39,25.0,15,87.9,Congested,Wed May 13 12:51:38 EET 2026
3099,20240527,7,39,20.9,14,74.8,Busy,Wed May 13 12:51:38 EET 2026
3100,20240603,7,39,48.4,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3101,20240610,7,39,31.2,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
3102,20240617,7,39,47.4,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3103,20240624,7,39,21.7,1,75.6,Busy,Wed May 13 12:51:38 EET 2026
3104,20240701,7,39,39.9,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3105,20240708,7,39,37.1,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3106,20240715,7,39,21.6,16,83.9,Congested,Wed May 13 12:51:38 EET 2026
3107,20240722,7,39,25.6,11,89.1,Congested,Wed May 13 12:51:38 EET 2026
3108,20240729,7,39,34.9,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3109,20240805,7,39,23.9,8,82.6,Congested,Wed May 13 12:51:38 EET 2026
3110,20240812,7,39,46.5,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
3111,20240819,7,39,21.1,11,71.8,Busy,Wed May 13 12:51:38 EET 2026
3112,20240826,7,39,19.9,11,67.0,Busy,Wed May 13 12:51:38 EET 2026
3113,20240902,7,39,35.1,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3114,20240909,7,39,25.2,14,93.2,Congested,Wed May 13 12:51:38 EET 2026
3115,20240916,7,39,26.0,11,96.3,Critical,Wed May 13 12:51:38 EET 2026
3116,20240923,7,39,23.5,15,81.4,Congested,Wed May 13 12:51:38 EET 2026
3117,20240930,7,39,41.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3118,20241007,7,39,27.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3119,20241014,7,39,38.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3120,20241021,7,39,20.0,18,72.7,Busy,Wed May 13 12:51:38 EET 2026
3121,20241028,7,39,33.1,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3122,20241104,7,39,36.4,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
3123,20241111,7,39,32.3,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3124,20241118,7,39,32.3,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3125,20241125,7,39,31.6,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3126,20241202,7,39,24.5,11,86.4,Congested,Wed May 13 12:51:38 EET 2026
3127,20241209,7,39,27.8,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3128,20241216,7,39,28.7,11,98.1,Critical,Wed May 13 12:51:38 EET 2026
3129,20241223,7,39,30.1,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
3130,20241230,7,39,30.9,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3131,20190107,20,20,17.6,8,91.3,Congested,Wed May 13 12:51:38 EET 2026
3132,20190114,20,20,14.3,5,75.6,Busy,Wed May 13 12:51:38 EET 2026
3133,20190121,20,20,16.5,9,93.7,Congested,Wed May 13 12:51:38 EET 2026
3134,20190128,20,20,14.7,5,81.1,Congested,Wed May 13 12:51:38 EET 2026
3135,20190204,20,20,17.3,3,95.6,Critical,Wed May 13 12:51:38 EET 2026
3136,20190211,20,20,18.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3137,20190218,20,20,14.1,10,81.8,Congested,Wed May 13 12:51:38 EET 2026
3138,20190225,20,20,15.2,11,84.6,Congested,Wed May 13 12:51:38 EET 2026
3139,20190304,20,20,11.1,7,62.5,Busy,Wed May 13 12:51:38 EET 2026
3140,20190311,20,20,13.3,7,72.0,Busy,Wed May 13 12:51:38 EET 2026
3141,20190318,20,20,10.8,9,60.1,Busy,Wed May 13 12:51:38 EET 2026
3142,20190325,20,20,9.7,7,56.2,Normal,Wed May 13 12:51:38 EET 2026
3143,20190401,20,20,15.9,11,89.6,Congested,Wed May 13 12:51:38 EET 2026
3144,20190408,20,20,13.2,7,78.9,Busy,Wed May 13 12:51:38 EET 2026
3145,20190415,20,20,17.5,10,98.9,Critical,Wed May 13 12:51:38 EET 2026
3146,20190422,20,20,17.9,16,96.8,Critical,Wed May 13 12:51:38 EET 2026
3147,20190429,20,20,13.8,6,68.4,Busy,Wed May 13 12:51:38 EET 2026
3148,20190506,20,20,11.9,7,61.7,Busy,Wed May 13 12:51:38 EET 2026
3149,20190513,20,20,15.2,16,80.6,Congested,Wed May 13 12:51:38 EET 2026
3150,20190520,20,20,10.7,5,57.0,Normal,Wed May 13 12:51:38 EET 2026
3151,20190527,20,20,13.0,3,67.1,Busy,Wed May 13 12:51:38 EET 2026
3152,20190603,20,20,14.2,11,80.6,Congested,Wed May 13 12:51:38 EET 2026
3153,20190610,20,20,11.2,4,65.3,Busy,Wed May 13 12:51:38 EET 2026
3154,20190617,20,20,12.3,9,66.4,Busy,Wed May 13 12:51:38 EET 2026
3155,20190624,20,20,15.1,7,81.8,Congested,Wed May 13 12:51:38 EET 2026
3156,20190701,20,20,11.9,4,70.8,Busy,Wed May 13 12:51:38 EET 2026
3157,20190708,20,20,16.2,10,87.6,Congested,Wed May 13 12:51:38 EET 2026
3158,20190715,20,20,12.2,4,64.9,Busy,Wed May 13 12:51:38 EET 2026
3159,20190722,20,20,16.2,17,87.2,Congested,Wed May 13 12:51:38 EET 2026
3160,20190729,20,20,17.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3161,20190805,20,20,13.9,6,74.8,Busy,Wed May 13 12:51:38 EET 2026
3162,20190812,20,20,14.1,4,74.5,Busy,Wed May 13 12:51:38 EET 2026
3163,20190819,20,20,11.3,7,64.7,Busy,Wed May 13 12:51:38 EET 2026
3164,20190826,20,20,13.9,2,80.3,Congested,Wed May 13 12:51:38 EET 2026
3165,20190902,20,20,14.6,9,78.6,Busy,Wed May 13 12:51:38 EET 2026
3166,20190909,20,20,16.2,10,87.9,Congested,Wed May 13 12:51:38 EET 2026
3167,20190916,20,20,16.9,13,91.9,Congested,Wed May 13 12:51:38 EET 2026
3168,20190923,20,20,11.5,4,69.9,Busy,Wed May 13 12:51:38 EET 2026
3169,20190930,20,20,12.8,4,69.2,Busy,Wed May 13 12:51:38 EET 2026
3170,20191007,20,20,11.6,8,63.8,Busy,Wed May 13 12:51:38 EET 2026
3171,20191014,20,20,11.7,10,71.0,Busy,Wed May 13 12:51:38 EET 2026
3172,20191021,20,20,13.2,3,69.9,Busy,Wed May 13 12:51:38 EET 2026
3173,20191028,20,20,14.0,1,87.4,Congested,Wed May 13 12:51:38 EET 2026
3174,20191104,20,20,14.1,4,77.7,Busy,Wed May 13 12:51:38 EET 2026
3175,20191111,20,20,14.0,6,81.2,Congested,Wed May 13 12:51:38 EET 2026
3176,20191118,20,20,15.6,7,87.6,Congested,Wed May 13 12:51:38 EET 2026
3177,20191125,20,20,16.3,9,90.0,Congested,Wed May 13 12:51:38 EET 2026
3178,20191202,20,20,13.8,6,76.5,Busy,Wed May 13 12:51:38 EET 2026
3179,20191209,20,20,15.7,11,94.6,Congested,Wed May 13 12:51:38 EET 2026
3180,20191216,20,20,15.5,0,89.5,Congested,Wed May 13 12:51:38 EET 2026
3181,20191223,20,20,12.1,7,64.8,Busy,Wed May 13 12:51:38 EET 2026
3182,20191230,20,20,13.0,8,68.8,Busy,Wed May 13 12:51:38 EET 2026
3183,20200106,20,25,13.2,9,77.1,Busy,Wed May 13 12:51:38 EET 2026
3184,20200113,20,25,16.4,5,92.2,Congested,Wed May 13 12:51:38 EET 2026
3185,20200120,20,25,14.8,16,83.0,Congested,Wed May 13 12:51:38 EET 2026
3186,20200127,20,25,13.5,1,81.1,Congested,Wed May 13 12:51:38 EET 2026
3187,20200203,20,25,12.0,2,66.7,Busy,Wed May 13 12:51:38 EET 2026
3188,20200210,20,25,11.8,9,65.3,Busy,Wed May 13 12:51:38 EET 2026
3189,20200217,20,25,13.1,12,67.2,Busy,Wed May 13 12:51:38 EET 2026
3190,20200224,20,25,16.2,8,86.8,Congested,Wed May 13 12:51:38 EET 2026
3191,20200302,20,25,16.3,9,88.3,Congested,Wed May 13 12:51:38 EET 2026
3192,20200309,20,25,14.6,2,86.7,Congested,Wed May 13 12:51:38 EET 2026
3193,20200316,20,25,13.5,7,80.0,Busy,Wed May 13 12:51:38 EET 2026
3194,20200323,20,25,17.7,1,97.3,Critical,Wed May 13 12:51:38 EET 2026
3195,20200330,20,25,13.0,12,78.9,Busy,Wed May 13 12:51:38 EET 2026
3196,20200406,20,25,29.7,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3197,20200413,20,25,41.5,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3198,20200420,20,25,22.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3199,20200427,20,25,21.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3200,20200504,20,25,26.0,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3201,20200511,20,25,26.5,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3202,20200518,20,25,22.1,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3203,20200525,20,25,30.5,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3204,20200601,20,25,21.0,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3205,20200608,20,25,27.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3206,20200615,20,25,36.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3207,20200622,20,25,24.6,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3208,20200629,20,25,34.8,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3209,20200706,20,25,25.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3210,20200713,20,25,30.1,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3211,20200720,20,25,39.4,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3212,20200727,20,25,21.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3213,20200803,20,25,41.6,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3214,20200810,20,25,33.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3215,20200817,20,25,24.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3216,20200824,20,25,16.3,14,90.9,Congested,Wed May 13 12:51:38 EET 2026
3217,20200831,20,25,36.3,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3218,20200907,20,25,30.2,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3219,20200914,20,25,30.5,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3220,20200921,20,25,33.1,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3221,20200928,20,25,25.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3222,20201005,20,25,73.2,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
3223,20201012,20,25,20.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3224,20201019,20,25,43.3,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3225,20201026,20,25,30.0,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3226,20201102,20,25,33.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3227,20201109,20,25,38.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3228,20201116,20,25,32.1,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3229,20201123,20,25,44.0,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3230,20201130,20,25,52.5,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
3231,20201207,20,25,32.5,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3232,20201214,20,25,49.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3233,20201221,20,25,16.1,11,87.6,Congested,Wed May 13 12:51:38 EET 2026
3234,20201228,20,25,35.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3235,20210104,20,,65.0,47,99.0,Critical,Wed May 13 12:51:38 EET 2026
3236,20210111,20,,38.8,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3237,20210118,20,,57.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3238,20210125,20,,137.7,94,99.0,Critical,Wed May 13 12:51:38 EET 2026
3239,20210201,20,,33.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3240,20210208,20,,101.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3241,20210215,20,,33.8,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3242,20210222,20,,93.6,56,99.0,Critical,Wed May 13 12:51:38 EET 2026
3243,20210301,20,27,32.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3244,20210308,20,27,48.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3245,20210315,20,27,52.6,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
3246,20210322,20,27,40.1,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3247,20210329,20,27,58.9,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3248,20210405,20,,63.0,44,99.0,Critical,Wed May 13 12:51:38 EET 2026
3249,20210412,20,,61.8,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3250,20210419,20,,72.5,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
3251,20210426,20,,79.9,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3252,20210503,20,,52.7,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3253,20210510,20,,41.3,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
3254,20210517,20,,50.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3255,20210524,20,,138.6,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3256,20210531,20,,61.6,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
3257,20210607,20,,57.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3258,20210614,20,,101.1,86,99.0,Critical,Wed May 13 12:51:38 EET 2026
3259,20210621,20,,48.7,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
3260,20210628,20,,57.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3261,20210705,20,,117.4,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
3262,20210712,20,,73.6,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
3263,20210719,20,,108.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3264,20210726,20,,49.7,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
3265,20210802,20,,74.4,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
3266,20210809,20,,61.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3267,20210816,20,,54.0,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3268,20210823,20,,72.4,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3269,20210830,20,,71.2,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3270,20210906,20,,67.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3271,20210913,20,,54.5,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3272,20210920,20,,62.7,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3273,20210927,20,,68.9,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
3274,20211004,20,,27.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3275,20211011,20,,46.8,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3276,20211018,20,,65.7,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3277,20211025,20,,102.2,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3278,20211101,20,,50.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3279,20211108,20,,59.0,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3280,20211115,20,,53.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3281,20211122,20,,39.4,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3282,20211129,20,,73.9,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
3283,20211206,20,,49.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3284,20211213,20,,54.7,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
3285,20211220,20,,101.7,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
3286,20211227,20,,68.2,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
3287,20220103,20,,42.5,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3288,20220110,20,,56.8,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
3289,20220117,20,,52.2,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3290,20220124,20,,37.9,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
3291,20220131,20,,42.8,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3292,20220207,20,,47.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
