port_fact_sk,date_key,geo_sk,era_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
3185,20200120,20,4,14.8,16,83.0,Congested,Wed May 13 12:51:38 EET 2026
3186,20200127,20,4,13.5,1,81.1,Congested,Wed May 13 12:51:38 EET 2026
3187,20200203,20,4,12.0,2,66.7,Busy,Wed May 13 12:51:38 EET 2026
3188,20200210,20,4,11.8,9,65.3,Busy,Wed May 13 12:51:38 EET 2026
3189,20200217,20,4,13.1,12,67.2,Busy,Wed May 13 12:51:38 EET 2026
3190,20200224,20,4,16.2,8,86.8,Congested,Wed May 13 12:51:38 EET 2026
3191,20200302,20,4,16.3,9,88.3,Congested,Wed May 13 12:51:38 EET 2026
3192,20200309,20,4,14.6,2,86.7,Congested,Wed May 13 12:51:38 EET 2026
3193,20200316,20,4,13.5,7,80.0,Busy,Wed May 13 12:51:38 EET 2026
3194,20200323,20,4,17.7,1,97.3,Critical,Wed May 13 12:51:38 EET 2026
3195,20200330,20,4,13.0,12,78.9,Busy,Wed May 13 12:51:38 EET 2026
3196,20200406,20,4,29.7,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3197,20200413,20,4,41.5,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3198,20200420,20,4,22.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3199,20200427,20,4,21.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3200,20200504,20,4,26.0,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3201,20200511,20,4,26.5,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3202,20200518,20,4,22.1,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3203,20200525,20,4,30.5,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3204,20200601,20,4,21.0,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3205,20200608,20,4,27.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3206,20200615,20,4,36.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3207,20200622,20,4,24.6,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3208,20200629,20,4,34.8,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3209,20200706,20,4,25.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3210,20200713,20,4,30.1,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3211,20200720,20,4,39.4,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3212,20200727,20,4,21.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3213,20200803,20,4,41.6,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3214,20200810,20,4,33.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3215,20200817,20,4,24.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3216,20200824,20,4,16.3,14,90.9,Congested,Wed May 13 12:51:38 EET 2026
3217,20200831,20,4,36.3,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3218,20200907,20,4,30.2,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3219,20200914,20,4,30.5,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3220,20200921,20,4,33.1,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3221,20200928,20,4,25.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3222,20201005,20,4,73.2,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
3223,20201012,20,4,20.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3224,20201019,20,4,43.3,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3225,20201026,20,4,30.0,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3226,20201102,20,4,33.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3227,20201109,20,4,38.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3228,20201116,20,4,32.1,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3229,20201123,20,4,44.0,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3230,20201130,20,4,52.5,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
3231,20201207,20,4,32.5,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3232,20201214,20,4,49.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3233,20201221,20,4,16.1,11,87.6,Congested,Wed May 13 12:51:38 EET 2026
3234,20201228,20,4,35.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3235,20210104,20,4,65.0,47,99.0,Critical,Wed May 13 12:51:38 EET 2026
3236,20210111,20,4,38.8,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3237,20210118,20,4,57.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3238,20210125,20,4,137.7,94,99.0,Critical,Wed May 13 12:51:38 EET 2026
3239,20210201,20,4,33.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3240,20210208,20,4,101.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3241,20210215,20,4,33.8,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3242,20210222,20,4,93.6,56,99.0,Critical,Wed May 13 12:51:38 EET 2026
3243,20210301,20,4,32.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3244,20210308,20,4,48.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3245,20210315,20,4,52.6,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
3246,20210322,20,4,40.1,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3247,20210329,20,4,58.9,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3248,20210405,20,4,63.0,44,99.0,Critical,Wed May 13 12:51:38 EET 2026
3249,20210412,20,4,61.8,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3250,20210419,20,4,72.5,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
3251,20210426,20,4,79.9,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3252,20210503,20,4,52.7,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3253,20210510,20,4,41.3,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
3254,20210517,20,4,50.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3255,20210524,20,4,138.6,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3256,20210531,20,4,61.6,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
3257,20210607,20,4,57.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3258,20210614,20,4,101.1,86,99.0,Critical,Wed May 13 12:51:38 EET 2026
3259,20210621,20,4,48.7,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
3260,20210628,20,4,57.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3261,20210705,20,4,117.4,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
3262,20210712,20,4,73.6,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
3263,20210719,20,4,108.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3264,20210726,20,4,49.7,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
3265,20210802,20,4,74.4,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
3266,20210809,20,4,61.9,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3267,20210816,20,4,54.0,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3268,20210823,20,4,72.4,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3269,20210830,20,4,71.2,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3270,20210906,20,4,67.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3271,20210913,20,4,54.5,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3272,20210920,20,4,62.7,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3273,20210927,20,4,68.9,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
3274,20211004,20,4,27.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3275,20211011,20,4,46.8,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3276,20211018,20,4,65.7,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
3277,20211025,20,4,102.2,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
3278,20211101,20,4,50.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3279,20211108,20,4,59.0,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3280,20211115,20,4,53.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3281,20211122,20,4,39.4,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3282,20211129,20,4,73.9,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
3283,20211206,20,4,49.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3284,20211213,20,4,54.7,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
3285,20211220,20,4,101.7,45,99.0,Critical,Wed May 13 12:51:38 EET 2026
3286,20211227,20,4,68.2,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
3287,20220103,20,4,42.5,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3288,20220110,20,4,56.8,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
3289,20220117,20,4,52.2,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3290,20220124,20,4,37.9,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
3291,20220131,20,4,42.8,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3292,20220207,20,4,47.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3293,20220214,20,4,55.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3294,20220221,20,4,69.8,55,99.0,Critical,Wed May 13 12:51:38 EET 2026
3295,20220228,20,4,46.7,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
3296,20220307,20,4,30.7,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
3297,20220314,20,4,41.8,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3298,20220321,20,4,41.5,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3299,20220328,20,4,60.2,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3300,20220404,20,4,101.4,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
3301,20220411,20,4,39.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3302,20220418,20,4,39.4,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3303,20220425,20,4,43.1,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3304,20220502,20,4,56.2,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3305,20220509,20,4,43.2,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
3306,20220516,20,4,40.3,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
3307,20220523,20,4,38.2,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3308,20220530,20,4,48.1,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
3309,20220606,20,4,67.8,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
3310,20220613,20,4,57.2,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
3311,20220620,20,4,56.2,55,99.0,Critical,Wed May 13 12:51:38 EET 2026
3312,20220627,20,4,43.6,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3313,20220704,20,4,14.6,7,75.8,Busy,Wed May 13 12:51:38 EET 2026
3314,20220711,20,4,15.5,3,87.3,Congested,Wed May 13 12:51:38 EET 2026
3315,20220718,20,4,16.4,8,94.4,Congested,Wed May 13 12:51:38 EET 2026
3316,20220725,20,4,14.8,7,84.3,Congested,Wed May 13 12:51:38 EET 2026
3317,20220801,20,4,14.5,6,85.3,Congested,Wed May 13 12:51:38 EET 2026
3318,20220808,20,4,14.7,4,83.7,Congested,Wed May 13 12:51:38 EET 2026
3319,20220815,20,4,15.6,8,93.3,Congested,Wed May 13 12:51:38 EET 2026
3320,20220822,20,4,27.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3321,20220829,20,4,20.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3322,20220905,20,4,21.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3323,20220912,20,4,14.7,2,81.5,Congested,Wed May 13 12:51:38 EET 2026
3324,20220919,20,4,15.9,3,94.5,Congested,Wed May 13 12:51:38 EET 2026
3325,20220926,20,4,13.7,7,83.1,Congested,Wed May 13 12:51:38 EET 2026
3326,20221003,20,4,18.7,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3327,20221010,20,4,16.3,10,85.6,Congested,Wed May 13 12:51:38 EET 2026
3328,20221017,20,4,27.0,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
3329,20221024,20,4,14.0,4,77.2,Busy,Wed May 13 12:51:38 EET 2026
3330,20221031,20,4,17.8,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3331,20221107,20,4,14.7,1,76.7,Busy,Wed May 13 12:51:38 EET 2026
3332,20221114,20,4,19.3,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3333,20221121,20,4,27.3,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
3334,20221128,20,4,22.7,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
3335,20221205,20,4,16.5,6,90.5,Congested,Wed May 13 12:51:38 EET 2026
3336,20221212,20,4,14.3,6,81.9,Congested,Wed May 13 12:51:38 EET 2026
3337,20221219,20,4,20.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3338,20221226,20,4,24.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3339,20230102,20,5,36.9,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
3340,20230109,20,5,17.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3341,20230116,20,5,25.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
3342,20230123,20,5,15.3,2,82.7,Congested,Wed May 13 12:51:38 EET 2026
3343,20230130,20,5,18.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3344,20230206,20,5,24.4,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3345,20230213,20,5,18.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3346,20230220,20,5,11.8,5,67.0,Busy,Wed May 13 12:51:38 EET 2026
3347,20230227,20,5,14.9,2,86.5,Congested,Wed May 13 12:51:38 EET 2026
3348,20230306,20,5,12.2,8,69.7,Busy,Wed May 13 12:51:38 EET 2026
3349,20230313,20,5,15.0,7,88.6,Congested,Wed May 13 12:51:38 EET 2026
3350,20230320,20,5,12.8,4,71.1,Busy,Wed May 13 12:51:38 EET 2026
3351,20230327,20,5,22.2,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3352,20230403,20,5,20.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3353,20230410,20,5,13.5,6,76.0,Busy,Wed May 13 12:51:38 EET 2026
3354,20230417,20,5,19.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3355,20230424,20,5,14.3,9,78.9,Busy,Wed May 13 12:51:38 EET 2026
3356,20230501,20,5,16.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3357,20230508,20,5,26.1,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
3358,20230515,20,5,27.0,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3359,20230522,20,5,16.4,4,95.7,Critical,Wed May 13 12:51:38 EET 2026
3360,20230529,20,5,18.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3361,20230605,20,5,14.1,6,82.6,Congested,Wed May 13 12:51:38 EET 2026
3362,20230612,20,5,21.5,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3363,20230619,20,5,16.4,11,96.4,Critical,Wed May 13 12:51:38 EET 2026
3364,20230626,20,5,15.9,5,82.6,Congested,Wed May 13 12:51:38 EET 2026
3365,20230703,20,5,26.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3366,20230710,20,5,32.1,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3367,20230717,20,5,15.9,13,90.6,Congested,Wed May 13 12:51:38 EET 2026
3368,20230724,20,5,13.6,9,71.9,Busy,Wed May 13 12:51:38 EET 2026
3369,20230731,20,5,20.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3370,20230807,20,5,23.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3371,20230814,20,5,30.3,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3372,20230821,20,5,16.8,16,93.9,Congested,Wed May 13 12:51:38 EET 2026
3373,20230828,20,5,15.9,2,92.2,Congested,Wed May 13 12:51:38 EET 2026
3374,20230904,20,5,31.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3375,20230911,20,5,14.4,4,74.7,Busy,Wed May 13 12:51:38 EET 2026
3376,20230918,20,5,17.2,12,96.2,Critical,Wed May 13 12:51:38 EET 2026
3377,20230925,20,5,14.1,8,77.7,Busy,Wed May 13 12:51:38 EET 2026
3378,20231002,20,5,15.8,10,94.6,Congested,Wed May 13 12:51:38 EET 2026
3379,20231009,20,5,23.0,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3380,20231016,20,5,22.5,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3381,20231023,20,5,25.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3382,20231030,20,5,23.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3383,20231106,20,5,17.6,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
3384,20231113,20,5,14.7,6,87.1,Congested,Wed May 13 12:51:38 EET 2026
3385,20231120,20,5,25.3,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3386,20231127,20,5,31.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3387,20231204,20,5,19.3,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3388,20231211,20,5,13.4,5,77.0,Busy,Wed May 13 12:51:38 EET 2026
3389,20231218,20,5,22.4,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3390,20231225,20,5,12.2,4,73.1,Busy,Wed May 13 12:51:38 EET 2026
3391,20240101,20,5,33.5,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3392,20240108,20,5,26.0,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3393,20240115,20,5,21.5,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3394,20240122,20,5,14.0,1,76.5,Busy,Wed May 13 12:51:38 EET 2026
3395,20240129,20,5,19.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3396,20240205,20,5,15.0,10,83.4,Congested,Wed May 13 12:51:38 EET 2026
3397,20240212,20,5,18.0,5,98.4,Critical,Wed May 13 12:51:38 EET 2026
3398,20240219,20,5,17.6,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3399,20240226,20,5,25.6,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
3400,20240304,20,5,16.7,11,90.6,Congested,Wed May 13 12:51:38 EET 2026
3401,20240311,20,5,27.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3402,20240318,20,5,25.0,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3403,20240325,20,5,18.9,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3404,20240401,20,5,19.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3405,20240408,20,5,20.8,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
3406,20240415,20,5,15.6,4,74.7,Busy,Wed May 13 12:51:38 EET 2026
3407,20240422,20,5,18.1,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
3408,20240429,20,5,21.5,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
3409,20240506,20,5,21.1,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
3410,20240513,20,5,21.6,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3411,20240520,20,5,21.2,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3412,20240527,20,5,14.8,9,79.3,Busy,Wed May 13 12:51:38 EET 2026
3413,20240603,20,5,11.9,6,72.4,Busy,Wed May 13 12:51:38 EET 2026
3414,20240610,20,5,24.4,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3415,20240617,20,5,14.9,6,84.6,Congested,Wed May 13 12:51:38 EET 2026
3416,20240624,20,5,13.2,5,70.0,Busy,Wed May 13 12:51:38 EET 2026
3417,20240701,20,5,19.4,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
3418,20240708,20,5,14.0,7,83.0,Congested,Wed May 13 12:51:38 EET 2026
3419,20240715,20,5,19.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
3420,20240722,20,5,21.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3421,20240729,20,5,15.7,10,91.0,Congested,Wed May 13 12:51:38 EET 2026
3422,20240805,20,5,27.4,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
3423,20240812,20,5,27.1,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
3424,20240819,20,5,13.7,2,64.9,Busy,Wed May 13 12:51:38 EET 2026
3425,20240826,20,5,22.3,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
3426,20240902,20,5,19.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3427,20240909,20,5,18.3,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3428,20240916,20,5,26.7,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3429,20240923,20,5,28.6,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
3430,20240930,20,5,24.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
3431,20241007,20,5,24.4,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
3432,20241014,20,5,22.2,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
3433,20241021,20,5,19.9,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
3434,20241028,20,5,19.8,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3435,20241104,20,5,12.8,7,69.9,Busy,Wed May 13 12:51:38 EET 2026
3436,20241111,20,5,30.9,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
3437,20241118,20,5,15.6,7,87.5,Congested,Wed May 13 12:51:38 EET 2026
3438,20241125,20,5,18.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
3439,20241202,20,5,16.7,14,92.5,Congested,Wed May 13 12:51:38 EET 2026
3440,20241209,20,5,25.7,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
3441,20241216,20,5,18.6,8,94.9,Congested,Wed May 13 12:51:38 EET 2026
3442,20241223,20,5,20.1,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
3443,20241230,20,5,13.4,2,64.7,Busy,Wed May 13 12:51:38 EET 2026
3444,20190107,17,3,7.1,1,70.8,Busy,Wed May 13 12:51:38 EET 2026
3445,20190114,17,3,6.5,7,62.8,Busy,Wed May 13 12:51:38 EET 2026
3446,20190121,17,3,7.2,3,69.8,Busy,Wed May 13 12:51:38 EET 2026
3447,20190128,17,3,7.9,7,75.3,Busy,Wed May 13 12:51:38 EET 2026
3448,20190204,17,3,9.3,7,96.2,Critical,Wed May 13 12:51:38 EET 2026
3449,20190211,17,3,8.0,0,77.2,Busy,Wed May 13 12:51:38 EET 2026
3450,20190218,17,3,9.2,4,96.0,Critical,Wed May 13 12:51:38 EET 2026
3451,20190225,17,3,7.2,2,65.6,Busy,Wed May 13 12:51:38 EET 2026
3452,20190304,17,3,8.4,5,79.8,Busy,Wed May 13 12:51:38 EET 2026
3453,20190311,17,3,5.8,3,56.7,Normal,Wed May 13 12:51:38 EET 2026
3454,20190318,17,3,7.9,3,83.8,Congested,Wed May 13 12:51:38 EET 2026
3455,20190325,17,3,8.4,1,79.7,Busy,Wed May 13 12:51:38 EET 2026
3456,20190401,17,3,7.8,3,76.9,Busy,Wed May 13 12:51:38 EET 2026
3457,20190408,17,3,9.1,3,88.7,Congested,Wed May 13 12:51:38 EET 2026
3458,20190415,17,3,8.3,5,82.0,Congested,Wed May 13 12:51:38 EET 2026
3459,20190422,17,3,7.6,1,68.6,Busy,Wed May 13 12:51:38 EET 2026
3460,20190429,17,3,10.4,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
3461,20190506,17,3,9.6,0,92.3,Congested,Wed May 13 12:51:38 EET 2026
3462,20190513,17,3,8.9,3,79.0,Busy,Wed May 13 12:51:38 EET 2026
3463,20190520,17,3,9.9,4,95.8,Critical,Wed May 13 12:51:38 EET 2026
3464,20190527,17,3,6.6,3,62.5,Busy,Wed May 13 12:51:38 EET 2026
3465,20190603,17,3,7.3,0,69.8,Busy,Wed May 13 12:51:38 EET 2026
3466,20190610,17,3,8.5,4,86.3,Congested,Wed May 13 12:51:38 EET 2026
3467,20190617,17,3,8.1,3,82.5,Congested,Wed May 13 12:51:38 EET 2026
3468,20190624,17,3,7.4,0,76.2,Busy,Wed May 13 12:51:38 EET 2026
3469,20190701,17,3,8.1,8,82.1,Congested,Wed May 13 12:51:38 EET 2026
3470,20190708,17,3,7.4,5,72.1,Busy,Wed May 13 12:51:38 EET 2026
3471,20190715,17,3,10.8,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
3472,20190722,17,3,9.1,3,93.2,Congested,Wed May 13 12:51:38 EET 2026
3473,20190729,17,3,8.7,2,87.6,Congested,Wed May 13 12:51:38 EET 2026
3474,20190805,17,3,7.4,2,68.6,Busy,Wed May 13 12:51:38 EET 2026
3475,20190812,17,3,6.8,2,68.0,Busy,Wed May 13 12:51:38 EET 2026
3476,20190819,17,3,8.0,3,79.0,Busy,Wed May 13 12:51:38 EET 2026
3477,20190826,17,3,6.7,2,62.3,Busy,Wed May 13 12:51:38 EET 2026
3478,20190902,17,3,9.1,5,89.3,Congested,Wed May 13 12:51:38 EET 2026
3479,20190909,17,3,8.1,5,77.9,Busy,Wed May 13 12:51:38 EET 2026
3480,20190916,17,3,7.1,3,73.8,Busy,Wed May 13 12:51:38 EET 2026
3481,20190923,17,3,9.8,5,95.3,Critical,Wed May 13 12:51:38 EET 2026
3482,20190930,17,3,6.1,0,58.8,Normal,Wed May 13 12:51:38 EET 2026
3483,20191007,17,3,9.9,8,93.7,Congested,Wed May 13 12:51:38 EET 2026
3484,20191014,17,3,7.4,4,75.8,Busy,Wed May 13 12:51:38 EET 2026
3485,20191021,17,3,7.4,5,65.0,Busy,Wed May 13 12:51:38 EET 2026
3486,20191028,17,3,8.0,3,69.6,Busy,Wed May 13 12:51:38 EET 2026
3487,20191104,17,3,9.8,3,98.4,Critical,Wed May 13 12:51:38 EET 2026
3488,20191111,17,3,9.4,5,87.8,Congested,Wed May 13 12:51:38 EET 2026
3489,20191118,17,3,10.2,6,98.7,Critical,Wed May 13 12:51:38 EET 2026
3490,20191125,17,3,9.5,6,94.1,Congested,Wed May 13 12:51:38 EET 2026
3491,20191202,17,3,9.0,0,89.0,Congested,Wed May 13 12:51:38 EET 2026
3492,20191209,17,3,7.4,3,66.1,Busy,Wed May 13 12:51:38 EET 2026
3493,20191216,17,3,9.6,5,84.4,Congested,Wed May 13 12:51:38 EET 2026
3494,20191223,17,3,9.1,3,94.0,Congested,Wed May 13 12:51:38 EET 2026
3495,20191230,17,3,6.5,3,61.8,Busy,Wed May 13 12:51:38 EET 2026
3496,20200106,17,4,6.4,1,60.1,Busy,Wed May 13 12:51:38 EET 2026
3497,20200113,17,4,9.4,5,94.2,Congested,Wed May 13 12:51:38 EET 2026
3498,20200120,17,4,8.8,4,83.6,Congested,Wed May 13 12:51:38 EET 2026
3499,20200127,17,4,5.6,0,56.5,Normal,Wed May 13 12:51:38 EET 2026
3500,20200203,17,4,6.4,1,59.2,Normal,Wed May 13 12:51:38 EET 2026
