trade_fact_sk,date_key,exporter_geo_sk,importer_geo_sk,era_sk,trade_category_sk,trade_value_bn_usd,yoy_growth_pct,effective_tariff_rate_pct,trade_active,supply_chain_integrated,concentration_risk
5656,20120101,24,11,3,6,6.87,-2.97,2.5,1,1,0.462
5657,20120101,24,11,3,7,6.87,-2.97,2.5,1,1,0.462
5658,20120101,24,11,3,8,6.87,-2.97,2.5,1,1,0.462
5659,20120101,24,11,3,9,6.87,-2.97,2.5,1,1,0.462
5660,20120101,24,11,3,14,6.87,-2.97,2.5,1,1,0.462
5661,20120101,24,11,3,20,6.87,-2.97,2.5,1,1,0.462
5662,20120101,24,11,3,21,6.87,-2.97,2.5,1,1,0.462
5663,20120101,24,11,3,23,6.87,-2.97,2.5,1,1,0.462
5664,20120101,24,11,3,24,6.87,-2.97,2.5,1,1,0.462
5665,20120101,24,11,3,30,6.87,-2.97,2.5,1,1,0.462
5666,20120101,24,11,3,34,6.87,-2.97,2.5,1,1,0.462
5667,20120101,24,11,3,35,6.87,-2.97,2.5,1,1,0.462
5668,20120101,24,11,3,39,6.87,-2.97,2.5,1,1,0.462
5669,20120101,24,11,3,46,6.87,-2.97,2.5,1,1,0.462
5670,20120101,24,11,3,47,6.87,-2.97,2.5,1,1,0.462
5671,20130101,24,11,3,6,7.45,8.44,2.5,1,1,0.406
5672,20130101,24,11,3,7,7.45,8.44,2.5,1,1,0.406
5673,20130101,24,11,3,8,7.45,8.44,2.5,1,1,0.406
5674,20130101,24,11,3,9,7.45,8.44,2.5,1,1,0.406
5675,20130101,24,11,3,14,7.45,8.44,2.5,1,1,0.406
5676,20130101,24,11,3,20,7.45,8.44,2.5,1,1,0.406
5677,20130101,24,11,3,21,7.45,8.44,2.5,1,1,0.406
5678,20130101,24,11,3,23,7.45,8.44,2.5,1,1,0.406
5679,20130101,24,11,3,24,7.45,8.44,2.5,1,1,0.406
5680,20130101,24,11,3,30,7.45,8.44,2.5,1,1,0.406
5681,20130101,24,11,3,34,7.45,8.44,2.5,1,1,0.406
5682,20130101,24,11,3,35,7.45,8.44,2.5,1,1,0.406
5683,20130101,24,11,3,39,7.45,8.44,2.5,1,1,0.406
5684,20130101,24,11,3,46,7.45,8.44,2.5,1,1,0.406
5685,20130101,24,11,3,47,7.45,8.44,2.5,1,1,0.406
5686,20140101,24,11,3,6,6.65,-10.74,2.5,1,1,0.215
5687,20140101,24,11,3,7,6.65,-10.74,2.5,1,1,0.215
5688,20140101,24,11,3,8,6.65,-10.74,2.5,1,1,0.215
5689,20140101,24,11,3,9,6.65,-10.74,2.5,1,1,0.215
5690,20140101,24,11,3,14,6.65,-10.74,2.5,1,1,0.215
5691,20140101,24,11,3,20,6.65,-10.74,2.5,1,1,0.215
5692,20140101,24,11,3,21,6.65,-10.74,2.5,1,1,0.215
5693,20140101,24,11,3,23,6.65,-10.74,2.5,1,1,0.215
5694,20140101,24,11,3,24,6.65,-10.74,2.5,1,1,0.215
5695,20140101,24,11,3,30,6.65,-10.74,2.5,1,1,0.215
5696,20140101,24,11,3,34,6.65,-10.74,2.5,1,1,0.215
5697,20140101,24,11,3,35,6.65,-10.74,2.5,1,1,0.215
5698,20140101,24,11,3,39,6.65,-10.74,2.5,1,1,0.215
5699,20140101,24,11,3,46,6.65,-10.74,2.5,1,1,0.215
5700,20140101,24,11,3,47,6.65,-10.74,2.5,1,1,0.215
5701,20150101,24,11,3,6,7.24,8.87,2.5,1,1,0.431
5702,20150101,24,11,3,7,7.24,8.87,2.5,1,1,0.431
5703,20150101,24,11,3,8,7.24,8.87,2.5,1,1,0.431
5704,20150101,24,11,3,9,7.24,8.87,2.5,1,1,0.431
5705,20150101,24,11,3,14,7.24,8.87,2.5,1,1,0.431
5706,20150101,24,11,3,20,7.24,8.87,2.5,1,1,0.431
5707,20150101,24,11,3,21,7.24,8.87,2.5,1,1,0.431
5708,20150101,24,11,3,23,7.24,8.87,2.5,1,1,0.431
5709,20150101,24,11,3,24,7.24,8.87,2.5,1,1,0.431
5710,20150101,24,11,3,30,7.24,8.87,2.5,1,1,0.431
5711,20150101,24,11,3,34,7.24,8.87,2.5,1,1,0.431
5712,20150101,24,11,3,35,7.24,8.87,2.5,1,1,0.431
5713,20150101,24,11,3,39,7.24,8.87,2.5,1,1,0.431
5714,20150101,24,11,3,46,7.24,8.87,2.5,1,1,0.431
5715,20150101,24,11,3,47,7.24,8.87,2.5,1,1,0.431
5716,20160101,24,11,3,6,7.11,-1.8,2.5,1,1,0.656
5717,20160101,24,11,3,7,7.11,-1.8,2.5,1,1,0.656
5718,20160101,24,11,3,8,7.11,-1.8,2.5,1,1,0.656
5719,20160101,24,11,3,9,7.11,-1.8,2.5,1,1,0.656
5720,20160101,24,11,3,14,7.11,-1.8,2.5,1,1,0.656
5721,20160101,24,11,3,20,7.11,-1.8,2.5,1,1,0.656
5722,20160101,24,11,3,21,7.11,-1.8,2.5,1,1,0.656
5723,20160101,24,11,3,23,7.11,-1.8,2.5,1,1,0.656
5724,20160101,24,11,3,24,7.11,-1.8,2.5,1,1,0.656
5725,20160101,24,11,3,30,7.11,-1.8,2.5,1,1,0.656
5726,20160101,24,11,3,34,7.11,-1.8,2.5,1,1,0.656
5727,20160101,24,11,3,35,7.11,-1.8,2.5,1,1,0.656
5728,20160101,24,11,3,39,7.11,-1.8,2.5,1,1,0.656
5729,20160101,24,11,3,46,7.11,-1.8,2.5,1,1,0.656
5730,20160101,24,11,3,47,7.11,-1.8,2.5,1,1,0.656
5731,20170101,24,11,3,6,7.31,2.81,2.5,1,1,0.228
5732,20170101,24,11,3,7,7.31,2.81,2.5,1,1,0.228
5733,20170101,24,11,3,8,7.31,2.81,2.5,1,1,0.228
5734,20170101,24,11,3,9,7.31,2.81,2.5,1,1,0.228
5735,20170101,24,11,3,14,7.31,2.81,2.5,1,1,0.228
5736,20170101,24,11,3,20,7.31,2.81,2.5,1,1,0.228
5737,20170101,24,11,3,21,7.31,2.81,2.5,1,1,0.228
5738,20170101,24,11,3,23,7.31,2.81,2.5,1,1,0.228
5739,20170101,24,11,3,24,7.31,2.81,2.5,1,1,0.228
5740,20170101,24,11,3,30,7.31,2.81,2.5,1,1,0.228
5741,20170101,24,11,3,34,7.31,2.81,2.5,1,1,0.228
5742,20170101,24,11,3,35,7.31,2.81,2.5,1,1,0.228
5743,20170101,24,11,3,39,7.31,2.81,2.5,1,1,0.228
5744,20170101,24,11,3,46,7.31,2.81,2.5,1,1,0.228
5745,20170101,24,11,3,47,7.31,2.81,2.5,1,1,0.228
5746,20180101,24,11,3,6,7.33,0.27,2.5,1,1,0.236
5747,20180101,24,11,3,7,7.33,0.27,2.5,1,1,0.236
5748,20180101,24,11,3,8,7.33,0.27,2.5,1,1,0.236
5749,20180101,24,11,3,9,7.33,0.27,2.5,1,1,0.236
5750,20180101,24,11,3,14,7.33,0.27,2.5,1,1,0.236
5751,20180101,24,11,3,20,7.33,0.27,2.5,1,1,0.236
5752,20180101,24,11,3,21,7.33,0.27,2.5,1,1,0.236
5753,20180101,24,11,3,23,7.33,0.27,2.5,1,1,0.236
5754,20180101,24,11,3,24,7.33,0.27,2.5,1,1,0.236
5755,20180101,24,11,3,30,7.33,0.27,2.5,1,1,0.236
5756,20180101,24,11,3,34,7.33,0.27,2.5,1,1,0.236
5757,20180101,24,11,3,35,7.33,0.27,2.5,1,1,0.236
5758,20180101,24,11,3,39,7.33,0.27,2.5,1,1,0.236
5759,20180101,24,11,3,46,7.33,0.27,2.5,1,1,0.236
5760,20180101,24,11,3,47,7.33,0.27,2.5,1,1,0.236
5761,20190101,24,11,3,6,7.05,-3.82,2.5,1,1,0.471
5762,20190101,24,11,3,7,7.05,-3.82,2.5,1,1,0.471
5763,20190101,24,11,3,8,7.05,-3.82,2.5,1,1,0.471
5764,20190101,24,11,3,9,7.05,-3.82,2.5,1,1,0.471
5765,20190101,24,11,3,14,7.05,-3.82,2.5,1,1,0.471
5766,20190101,24,11,3,20,7.05,-3.82,2.5,1,1,0.471
5767,20190101,24,11,3,21,7.05,-3.82,2.5,1,1,0.471
5768,20190101,24,11,3,23,7.05,-3.82,2.5,1,1,0.471
5769,20190101,24,11,3,24,7.05,-3.82,2.5,1,1,0.471
5770,20190101,24,11,3,30,7.05,-3.82,2.5,1,1,0.471
5771,20190101,24,11,3,34,7.05,-3.82,2.5,1,1,0.471
5772,20190101,24,11,3,35,7.05,-3.82,2.5,1,1,0.471
5773,20190101,24,11,3,39,7.05,-3.82,2.5,1,1,0.471
5774,20190101,24,11,3,46,7.05,-3.82,2.5,1,1,0.471
5775,20190101,24,11,3,47,7.05,-3.82,2.5,1,1,0.471
5776,20200101,24,11,4,6,6.94,-1.56,2.5,1,1,0.412
5777,20200101,24,11,4,7,6.94,-1.56,2.5,1,1,0.412
5778,20200101,24,11,4,8,6.94,-1.56,2.5,1,1,0.412
5779,20200101,24,11,4,9,6.94,-1.56,2.5,1,1,0.412
5780,20200101,24,11,4,14,6.94,-1.56,2.5,1,1,0.412
5781,20200101,24,11,4,20,6.94,-1.56,2.5,1,1,0.412
5782,20200101,24,11,4,21,6.94,-1.56,2.5,1,1,0.412
5783,20200101,24,11,4,23,6.94,-1.56,2.5,1,1,0.412
5784,20200101,24,11,4,24,6.94,-1.56,2.5,1,1,0.412
5785,20200101,24,11,4,30,6.94,-1.56,2.5,1,1,0.412
5786,20200101,24,11,4,34,6.94,-1.56,2.5,1,1,0.412
5787,20200101,24,11,4,35,6.94,-1.56,2.5,1,1,0.412
5788,20200101,24,11,4,39,6.94,-1.56,2.5,1,1,0.412
5789,20200101,24,11,4,46,6.94,-1.56,2.5,1,1,0.412
5790,20200101,24,11,4,47,6.94,-1.56,2.5,1,1,0.412
5791,20210101,24,11,4,6,8.4,21.04,2.5,1,1,0.408
5792,20210101,24,11,4,7,8.4,21.04,2.5,1,1,0.408
5793,20210101,24,11,4,8,8.4,21.04,2.5,1,1,0.408
5794,20210101,24,11,4,9,8.4,21.04,2.5,1,1,0.408
5795,20210101,24,11,4,14,8.4,21.04,2.5,1,1,0.408
5796,20210101,24,11,4,20,8.4,21.04,2.5,1,1,0.408
5797,20210101,24,11,4,21,8.4,21.04,2.5,1,1,0.408
5798,20210101,24,11,4,23,8.4,21.04,2.5,1,1,0.408
5799,20210101,24,11,4,24,8.4,21.04,2.5,1,1,0.408
5800,20210101,24,11,4,30,8.4,21.04,2.5,1,1,0.408
5801,20210101,24,11,4,34,8.4,21.04,2.5,1,1,0.408
5802,20210101,24,11,4,35,8.4,21.04,2.5,1,1,0.408
5803,20210101,24,11,4,39,8.4,21.04,2.5,1,1,0.408
5804,20210101,24,11,4,46,8.4,21.04,2.5,1,1,0.408
5805,20210101,24,11,4,47,8.4,21.04,2.5,1,1,0.408
5806,20220101,24,11,4,6,7.64,-9.05,2.5,1,1,0.435
5807,20220101,24,11,4,7,7.64,-9.05,2.5,1,1,0.435
5808,20220101,24,11,4,8,7.64,-9.05,2.5,1,1,0.435
5809,20220101,24,11,4,9,7.64,-9.05,2.5,1,1,0.435
5810,20220101,24,11,4,14,7.64,-9.05,2.5,1,1,0.435
5811,20220101,24,11,4,20,7.64,-9.05,2.5,1,1,0.435
5812,20220101,24,11,4,21,7.64,-9.05,2.5,1,1,0.435
5813,20220101,24,11,4,23,7.64,-9.05,2.5,1,1,0.435
5814,20220101,24,11,4,24,7.64,-9.05,2.5,1,1,0.435
5815,20220101,24,11,4,30,7.64,-9.05,2.5,1,1,0.435
5816,20220101,24,11,4,34,7.64,-9.05,2.5,1,1,0.435
5817,20220101,24,11,4,35,7.64,-9.05,2.5,1,1,0.435
5818,20220101,24,11,4,39,7.64,-9.05,2.5,1,1,0.435
5819,20220101,24,11,4,46,7.64,-9.05,2.5,1,1,0.435
5820,20220101,24,11,4,47,7.64,-9.05,2.5,1,1,0.435
5821,20230101,24,11,5,6,7.63,-0.13,2.5,1,1,0.293
5822,20230101,24,11,5,7,7.63,-0.13,2.5,1,1,0.293
5823,20230101,24,11,5,8,7.63,-0.13,2.5,1,1,0.293
5824,20230101,24,11,5,9,7.63,-0.13,2.5,1,1,0.293
5825,20230101,24,11,5,14,7.63,-0.13,2.5,1,1,0.293
5826,20230101,24,11,5,20,7.63,-0.13,2.5,1,1,0.293
5827,20230101,24,11,5,21,7.63,-0.13,2.5,1,1,0.293
5828,20230101,24,11,5,23,7.63,-0.13,2.5,1,1,0.293
5829,20230101,24,11,5,24,7.63,-0.13,2.5,1,1,0.293
5830,20230101,24,11,5,30,7.63,-0.13,2.5,1,1,0.293
5831,20230101,24,11,5,34,7.63,-0.13,2.5,1,1,0.293
5832,20230101,24,11,5,35,7.63,-0.13,2.5,1,1,0.293
5833,20230101,24,11,5,39,7.63,-0.13,2.5,1,1,0.293
5834,20230101,24,11,5,46,7.63,-0.13,2.5,1,1,0.293
5835,20230101,24,11,5,47,7.63,-0.13,2.5,1,1,0.293
5836,20240101,24,11,5,6,7.96,4.33,2.5,1,1,0.332
5837,20240101,24,11,5,7,7.96,4.33,2.5,1,1,0.332
5838,20240101,24,11,5,8,7.96,4.33,2.5,1,1,0.332
5839,20240101,24,11,5,9,7.96,4.33,2.5,1,1,0.332
5840,20240101,24,11,5,14,7.96,4.33,2.5,1,1,0.332
5841,20240101,24,11,5,20,7.96,4.33,2.5,1,1,0.332
5842,20240101,24,11,5,21,7.96,4.33,2.5,1,1,0.332
5843,20240101,24,11,5,23,7.96,4.33,2.5,1,1,0.332
5844,20240101,24,11,5,24,7.96,4.33,2.5,1,1,0.332
5845,20240101,24,11,5,30,7.96,4.33,2.5,1,1,0.332
5846,20240101,24,11,5,34,7.96,4.33,2.5,1,1,0.332
5847,20240101,24,11,5,35,7.96,4.33,2.5,1,1,0.332
5848,20240101,24,11,5,39,7.96,4.33,2.5,1,1,0.332
5849,20240101,24,11,5,46,7.96,4.33,2.5,1,1,0.332
5850,20240101,24,11,5,47,7.96,4.33,2.5,1,1,0.332
5851,20000101,25,6,1,18,45.01,0.0,2.5,1,0,0.192
5852,20000101,25,6,1,31,45.01,0.0,2.5,1,0,0.192
5853,20010101,25,6,1,18,45.65,1.42,2.5,1,0,0.336
5854,20010101,25,6,1,31,45.65,1.42,2.5,1,0,0.336
5855,20020101,25,6,1,18,44.27,-3.02,2.5,1,0,0.62
5856,20020101,25,6,1,31,44.27,-3.02,2.5,1,0,0.62
5857,20030101,25,6,1,18,53.49,20.83,2.5,1,0,0.325
5858,20030101,25,6,1,31,53.49,20.83,2.5,1,0,0.325
5859,20040101,25,6,1,18,51.97,-2.84,2.5,1,0,0.293
5860,20040101,25,6,1,31,51.97,-2.84,2.5,1,0,0.293
5861,20050101,25,6,1,18,52.94,1.87,2.5,1,0,0.214
5862,20050101,25,6,1,31,52.94,1.87,2.5,1,0,0.214
5863,20060101,25,6,1,18,53.47,1.0,2.5,1,0,0.571
5864,20060101,25,6,1,31,53.47,1.0,2.5,1,0,0.571
5865,20070101,25,6,1,18,59.01,10.36,2.5,1,0,0.356
5866,20070101,25,6,1,31,59.01,10.36,2.5,1,0,0.356
5867,20080101,25,6,2,18,60.07,1.8,2.5,1,0,0.373
5868,20080101,25,6,2,31,60.07,1.8,2.5,1,0,0.373
5869,20090101,25,6,2,18,51.42,-14.4,2.5,1,0,0.257
5870,20090101,25,6,2,31,51.42,-14.4,2.5,1,0,0.257
5871,20100101,25,6,3,18,59.15,15.03,2.5,1,0,0.505
5872,20100101,25,6,3,31,59.15,15.03,2.5,1,0,0.505
5873,20110101,25,6,3,18,58.09,-1.79,2.5,1,0,0.208
5874,20110101,25,6,3,31,58.09,-1.79,2.5,1,0,0.208
5875,20120101,25,6,3,18,57.17,-1.58,2.5,1,0,0.243
5876,20120101,25,6,3,31,57.17,-1.58,2.5,1,0,0.243
5877,20130101,25,6,3,18,60.92,6.56,2.5,1,0,0.467
5878,20130101,25,6,3,31,60.92,6.56,2.5,1,0,0.467
5879,20140101,25,6,3,18,61.5,0.95,2.5,1,0,0.301
5880,20140101,25,6,3,31,61.5,0.95,2.5,1,0,0.301
5881,20150101,25,6,3,18,62.8,2.11,2.5,1,0,0.297
5882,20150101,25,6,3,31,62.8,2.11,2.5,1,0,0.297
5883,20160101,25,6,3,18,68.33,8.81,2.5,1,0,0.279
5884,20160101,25,6,3,31,68.33,8.81,2.5,1,0,0.279
5885,20170101,25,6,3,18,63.09,-7.67,2.5,1,0,0.449
5886,20170101,25,6,3,31,63.09,-7.67,2.5,1,0,0.449
5887,20180101,25,6,3,18,60.53,-4.06,2.5,1,0,0.37
5888,20180101,25,6,3,31,60.53,-4.06,2.5,1,0,0.37
5889,20190101,25,6,3,18,60.82,0.48,2.5,1,0,0.383
5890,20190101,25,6,3,31,60.82,0.48,2.5,1,0,0.383
5891,20200101,25,6,4,18,57.32,-5.75,2.5,1,0,0.333
5892,20200101,25,6,4,31,57.32,-5.75,2.5,1,0,0.333
5893,20210101,25,6,4,18,63.99,11.64,2.5,1,0,0.574
5894,20210101,25,6,4,31,63.99,11.64,2.5,1,0,0.574
5895,20220101,25,6,4,18,68.61,7.22,2.5,1,0,0.159
5896,20220101,25,6,4,31,68.61,7.22,2.5,1,0,0.159
5897,20230101,25,6,5,18,65.9,-3.95,2.5,1,0,0.162
5898,20230101,25,6,5,31,65.9,-3.95,2.5,1,0,0.162
5899,20240101,25,6,5,18,69.09,4.84,2.5,1,0,0.347
5900,20240101,25,6,5,31,69.09,4.84,2.5,1,0,0.347
5901,20000101,26,6,1,25,13.44,0.0,2.5,1,0,0.467
5902,20000101,26,6,1,32,13.44,0.0,2.5,1,0,0.467
5903,20010101,26,6,1,25,14.7,9.38,2.5,1,0,0.48
5904,20010101,26,6,1,32,14.7,9.38,2.5,1,0,0.48
5905,20020101,26,6,1,25,16.04,9.12,2.5,1,0,0.432
5906,20020101,26,6,1,32,16.04,9.12,2.5,1,0,0.432
5907,20030101,26,6,1,25,16.13,0.56,2.5,1,0,0.435
5908,20030101,26,6,1,32,16.13,0.56,2.5,1,0,0.435
5909,20040101,26,6,1,25,17.79,10.29,2.5,1,0,0.423
5910,20040101,26,6,1,32,17.79,10.29,2.5,1,0,0.423
5911,20050101,26,6,1,25,18.01,1.24,2.5,1,0,0.435
5912,20050101,26,6,1,32,18.01,1.24,2.5,1,0,0.435
5913,20060101,26,6,1,25,18.37,2.0,2.5,1,0,0.532
5914,20060101,26,6,1,32,18.37,2.0,2.5,1,0,0.532
5915,20070101,26,6,1,25,18.42,0.27,2.5,1,0,0.354
5916,20070101,26,6,1,32,18.42,0.27,2.5,1,0,0.354
5917,20080101,26,6,2,25,20.35,10.48,2.5,1,0,0.273
5918,20080101,26,6,2,32,20.35,10.48,2.5,1,0,0.273
5919,20090101,26,6,2,25,18.43,-9.43,2.5,1,0,0.215
5920,20090101,26,6,2,32,18.43,-9.43,2.5,1,0,0.215
5921,20100101,26,6,3,25,22.54,22.3,2.5,1,0,0.188
5922,20100101,26,6,3,32,22.54,22.3,2.5,1,0,0.188
5923,20110101,26,6,3,25,19.91,-11.67,2.5,1,0,0.225
5924,20110101,26,6,3,32,19.91,-11.67,2.5,1,0,0.225
5925,20120101,26,6,3,25,20.85,4.72,2.5,1,0,0.472
5926,20120101,26,6,3,32,20.85,4.72,2.5,1,0,0.472
5927,20130101,26,6,3,25,21.12,1.29,2.5,1,0,0.527
5928,20130101,26,6,3,32,21.12,1.29,2.5,1,0,0.527
5929,20140101,26,6,3,25,20.01,-5.26,2.5,1,0,0.429
5930,20140101,26,6,3,32,20.01,-5.26,2.5,1,0,0.429
5931,20150101,26,6,3,25,20.43,2.1,2.5,1,0,0.377
5932,20150101,26,6,3,32,20.43,2.1,2.5,1,0,0.377
5933,20160101,26,6,3,25,21.62,5.82,2.5,1,0,0.147
5934,20160101,26,6,3,32,21.62,5.82,2.5,1,0,0.147
5935,20170101,26,6,3,25,22.4,3.61,2.5,1,0,0.333
5936,20170101,26,6,3,32,22.4,3.61,2.5,1,0,0.333
5937,20180101,26,6,3,25,19.4,-13.39,2.5,1,0,0.267
5938,20180101,26,6,3,32,19.4,-13.39,2.5,1,0,0.267
5939,20190101,26,6,3,25,20.77,7.06,2.5,1,0,0.267
5940,20190101,26,6,3,32,20.77,7.06,2.5,1,0,0.267
5941,20200101,26,6,4,25,17.53,-15.6,2.5,1,0,0.362
5942,20200101,26,6,4,32,17.53,-15.6,2.5,1,0,0.362
5943,20210101,26,6,4,25,21.7,23.79,2.5,1,0,0.428
5944,20210101,26,6,4,32,21.7,23.79,2.5,1,0,0.428
5945,20220101,26,6,4,25,21.4,-1.38,2.5,1,0,0.621
5946,20220101,26,6,4,32,21.4,-1.38,2.5,1,0,0.621
5947,20230101,26,6,5,25,22.8,6.54,2.5,1,0,0.374
5948,20230101,26,6,5,32,22.8,6.54,2.5,1,0,0.374
5949,20240101,26,6,5,25,22.9,0.44,2.5,1,0,0.131
5950,20240101,26,6,5,32,22.9,0.44,2.5,1,0,0.131
5951,20000101,27,6,1,1,53.87,0.0,2.5,1,0,0.376
5952,20000101,27,6,1,3,53.87,0.0,2.5,1,0,0.376
5953,20000101,27,6,1,5,53.87,0.0,2.5,1,0,0.376
5954,20000101,27,6,1,17,53.87,0.0,2.5,1,0,0.376
5955,20000101,27,6,1,26,53.87,0.0,2.5,1,0,0.376
5956,20000101,27,6,1,28,53.87,0.0,2.5,1,0,0.376
5957,20000101,27,6,1,33,53.87,0.0,2.5,1,0,0.376
5958,20010101,27,6,1,1,57.65,7.02,2.5,1,0,0.492
5959,20010101,27,6,1,3,57.65,7.02,2.5,1,0,0.492
5960,20010101,27,6,1,5,57.65,7.02,2.5,1,0,0.492
5961,20010101,27,6,1,17,57.65,7.02,2.5,1,0,0.492
5962,20010101,27,6,1,26,57.65,7.02,2.5,1,0,0.492
5963,20010101,27,6,1,28,57.65,7.02,2.5,1,0,0.492
5964,20010101,27,6,1,33,57.65,7.02,2.5,1,0,0.492
5965,20020101,27,6,1,1,59.54,3.28,2.5,1,0,0.303
5966,20020101,27,6,1,3,59.54,3.28,2.5,1,0,0.303
5967,20020101,27,6,1,5,59.54,3.28,2.5,1,0,0.303
5968,20020101,27,6,1,17,59.54,3.28,2.5,1,0,0.303
5969,20020101,27,6,1,26,59.54,3.28,2.5,1,0,0.303
5970,20020101,27,6,1,28,59.54,3.28,2.5,1,0,0.303
5971,20020101,27,6,1,33,59.54,3.28,2.5,1,0,0.303
5972,20030101,27,6,1,1,59.57,0.05,2.5,1,0,0.427
5973,20030101,27,6,1,3,59.57,0.05,2.5,1,0,0.427
5974,20030101,27,6,1,5,59.57,0.05,2.5,1,0,0.427
5975,20030101,27,6,1,17,59.57,0.05,2.5,1,0,0.427
5976,20030101,27,6,1,26,59.57,0.05,2.5,1,0,0.427
5977,20030101,27,6,1,28,59.57,0.05,2.5,1,0,0.427
5978,20030101,27,6,1,33,59.57,0.05,2.5,1,0,0.427
5979,20040101,27,6,1,1,68.35,14.74,2.5,1,0,0.467
5980,20040101,27,6,1,3,68.35,14.74,2.5,1,0,0.467
5981,20040101,27,6,1,5,68.35,14.74,2.5,1,0,0.467
5982,20040101,27,6,1,17,68.35,14.74,2.5,1,0,0.467
5983,20040101,27,6,1,26,68.35,14.74,2.5,1,0,0.467
5984,20040101,27,6,1,28,68.35,14.74,2.5,1,0,0.467
5985,20040101,27,6,1,33,68.35,14.74,2.5,1,0,0.467
5986,20050101,27,6,1,1,73.16,7.04,2.5,1,0,0.445
5987,20050101,27,6,1,3,73.16,7.04,2.5,1,0,0.445
5988,20050101,27,6,1,5,73.16,7.04,2.5,1,0,0.445
5989,20050101,27,6,1,17,73.16,7.04,2.5,1,0,0.445
5990,20050101,27,6,1,26,73.16,7.04,2.5,1,0,0.445
5991,20050101,27,6,1,28,73.16,7.04,2.5,1,0,0.445
5992,20050101,27,6,1,33,73.16,7.04,2.5,1,0,0.445
5993,20060101,27,6,1,1,76.2,4.16,2.5,1,0,0.423
5994,20060101,27,6,1,3,76.2,4.16,2.5,1,0,0.423
5995,20060101,27,6,1,5,76.2,4.16,2.5,1,0,0.423
5996,20060101,27,6,1,17,76.2,4.16,2.5,1,0,0.423
5997,20060101,27,6,1,26,76.2,4.16,2.5,1,0,0.423
5998,20060101,27,6,1,28,76.2,4.16,2.5,1,0,0.423
5999,20060101,27,6,1,33,76.2,4.16,2.5,1,0,0.423
6000,20070101,27,6,1,1,79.79,4.71,2.5,1,0,0.129
6001,20070101,27,6,1,3,79.79,4.71,2.5,1,0,0.129
6002,20070101,27,6,1,5,79.79,4.71,2.5,1,0,0.129
6003,20070101,27,6,1,17,79.79,4.71,2.5,1,0,0.129
6004,20070101,27,6,1,26,79.79,4.71,2.5,1,0,0.129
6005,20070101,27,6,1,28,79.79,4.71,2.5,1,0,0.129
6006,20070101,27,6,1,33,79.79,4.71,2.5,1,0,0.129
6007,20080101,27,6,2,1,77.76,-2.54,2.5,1,0,0.198
6008,20080101,27,6,2,3,77.76,-2.54,2.5,1,0,0.198
6009,20080101,27,6,2,5,77.76,-2.54,2.5,1,0,0.198
6010,20080101,27,6,2,17,77.76,-2.54,2.5,1,0,0.198
6011,20080101,27,6,2,26,77.76,-2.54,2.5,1,0,0.198
6012,20080101,27,6,2,28,77.76,-2.54,2.5,1,0,0.198
6013,20080101,27,6,2,33,77.76,-2.54,2.5,1,0,0.198
6014,20090101,27,6,2,1,75.24,-3.24,2.5,1,0,0.256
6015,20090101,27,6,2,3,75.24,-3.24,2.5,1,0,0.256
6016,20090101,27,6,2,5,75.24,-3.24,2.5,1,0,0.256
6017,20090101,27,6,2,17,75.24,-3.24,2.5,1,0,0.256
6018,20090101,27,6,2,26,75.24,-3.24,2.5,1,0,0.256
6019,20090101,27,6,2,28,75.24,-3.24,2.5,1,0,0.256
6020,20090101,27,6,2,33,75.24,-3.24,2.5,1,0,0.256
6021,20100101,27,6,3,1,79.26,5.34,2.5,1,0,0.351
6022,20100101,27,6,3,3,79.26,5.34,2.5,1,0,0.351
6023,20100101,27,6,3,5,79.26,5.34,2.5,1,0,0.351
6024,20100101,27,6,3,17,79.26,5.34,2.5,1,0,0.351
6025,20100101,27,6,3,26,79.26,5.34,2.5,1,0,0.351
6026,20100101,27,6,3,28,79.26,5.34,2.5,1,0,0.351
6027,20100101,27,6,3,33,79.26,5.34,2.5,1,0,0.351
6028,20110101,27,6,3,1,77.32,-2.45,2.5,1,0,0.396
6029,20110101,27,6,3,3,77.32,-2.45,2.5,1,0,0.396
6030,20110101,27,6,3,5,77.32,-2.45,2.5,1,0,0.396
6031,20110101,27,6,3,17,77.32,-2.45,2.5,1,0,0.396
6032,20110101,27,6,3,26,77.32,-2.45,2.5,1,0,0.396
6033,20110101,27,6,3,28,77.32,-2.45,2.5,1,0,0.396
6034,20110101,27,6,3,33,77.32,-2.45,2.5,1,0,0.396
6035,20120101,27,6,3,1,74.62,-3.49,2.5,1,0,0.209
6036,20120101,27,6,3,3,74.62,-3.49,2.5,1,0,0.209
6037,20120101,27,6,3,5,74.62,-3.49,2.5,1,0,0.209
6038,20120101,27,6,3,17,74.62,-3.49,2.5,1,0,0.209
6039,20120101,27,6,3,26,74.62,-3.49,2.5,1,0,0.209
6040,20120101,27,6,3,28,74.62,-3.49,2.5,1,0,0.209
6041,20120101,27,6,3,33,74.62,-3.49,2.5,1,0,0.209
6042,20130101,27,6,3,1,81.91,9.77,2.5,1,0,0.201
6043,20130101,27,6,3,3,81.91,9.77,2.5,1,0,0.201
6044,20130101,27,6,3,5,81.91,9.77,2.5,1,0,0.201
6045,20130101,27,6,3,17,81.91,9.77,2.5,1,0,0.201
6046,20130101,27,6,3,26,81.91,9.77,2.5,1,0,0.201
6047,20130101,27,6,3,28,81.91,9.77,2.5,1,0,0.201
