week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs,date
2023-06-26,2023,Hamburg,Germany,Europe,9,13,15.4,1.93,99.0,180.3,2023-06-26
2023-07-03,2023,Hamburg,Germany,Europe,9,0,15.0,1.87,99.0,185.5,2023-07-03
2023-07-10,2023,Hamburg,Germany,Europe,9,6,8.8,1.1,85.5,101.0,2023-07-10
2023-07-17,2023,Hamburg,Germany,Europe,9,3,13.7,1.72,99.0,149.0,2023-07-17
2023-07-24,2023,Hamburg,Germany,Europe,9,5,11.6,1.45,99.0,142.3,2023-07-24
2023-07-31,2023,Hamburg,Germany,Europe,9,8,10.6,1.32,99.0,130.7,2023-07-31
2023-08-07,2023,Hamburg,Germany,Europe,9,4,11.6,1.45,99.0,141.4,2023-08-07
2023-08-14,2023,Hamburg,Germany,Europe,9,8,10.3,1.29,99.0,127.1,2023-08-14
2023-08-21,2023,Hamburg,Germany,Europe,9,5,7.6,0.95,71.8,82.9,2023-08-21
2023-08-28,2023,Hamburg,Germany,Europe,9,10,16.3,2.04,99.0,199.2,2023-08-28
2023-09-04,2023,Hamburg,Germany,Europe,9,4,10.6,1.32,99.0,135.7,2023-09-04
2023-09-11,2023,Hamburg,Germany,Europe,9,10,10.6,1.33,99.0,116.2,2023-09-11
2023-09-18,2023,Hamburg,Germany,Europe,9,0,7.0,0.88,66.8,82.4,2023-09-18
2023-09-25,2023,Hamburg,Germany,Europe,9,6,12.8,1.6,99.0,154.1,2023-09-25
2023-10-02,2023,Hamburg,Germany,Europe,9,3,10.8,1.35,99.0,117.8,2023-10-02
2023-10-09,2023,Hamburg,Germany,Europe,9,5,11.6,1.46,99.0,139.6,2023-10-09
2023-10-16,2023,Hamburg,Germany,Europe,9,4,10.8,1.35,99.0,129.9,2023-10-16
2023-10-23,2023,Hamburg,Germany,Europe,9,10,17.7,2.21,99.0,210.9,2023-10-23
2023-10-30,2023,Hamburg,Germany,Europe,9,4,12.4,1.55,99.0,149.3,2023-10-30
2023-11-06,2023,Hamburg,Germany,Europe,9,6,11.7,1.46,99.0,141.3,2023-11-06
2023-11-13,2023,Hamburg,Germany,Europe,9,9,16.0,2.0,99.0,192.2,2023-11-13
2023-11-20,2023,Hamburg,Germany,Europe,9,4,13.7,1.72,99.0,159.1,2023-11-20
2023-11-27,2023,Hamburg,Germany,Europe,9,5,12.1,1.51,99.0,143.4,2023-11-27
2023-12-04,2023,Hamburg,Germany,Europe,9,3,8.9,1.11,92.60000000000001,110.1,2023-12-04
2023-12-11,2023,Hamburg,Germany,Europe,9,6,7.8,0.98,72.7,99.8,2023-12-11
2023-12-18,2023,Hamburg,Germany,Europe,9,8,12.4,1.55,99.0,142.2,2023-12-18
2023-12-25,2023,Hamburg,Germany,Europe,9,10,12.6,1.57,99.0,145.0,2023-12-25
2024-01-01,2024,Hamburg,Germany,Europe,9,2,16.0,2.0,99.0,180.7,2024-01-01
2024-01-08,2024,Hamburg,Germany,Europe,9,24,24.7,3.08,99.0,293.6,2024-01-08
2024-01-15,2024,Hamburg,Germany,Europe,9,6,13.8,1.73,99.0,158.6,2024-01-15
2024-01-22,2024,Hamburg,Germany,Europe,9,15,34.5,4.31,99.0,407.2,2024-01-22
2024-01-29,2024,Hamburg,Germany,Europe,9,12,13.1,1.64,99.0,146.1,2024-01-29
2024-02-05,2024,Hamburg,Germany,Europe,9,13,17.9,2.24,99.0,223.0,2024-02-05
2024-02-12,2024,Hamburg,Germany,Europe,9,15,17.0,2.13,99.0,198.2,2024-02-12
2024-02-19,2024,Hamburg,Germany,Europe,9,11,21.0,2.63,99.0,250.5,2024-02-19
2024-02-26,2024,Hamburg,Germany,Europe,9,10,17.9,2.24,99.0,218.1,2024-02-26
2024-03-04,2024,Hamburg,Germany,Europe,9,12,16.6,2.07,99.0,204.9,2024-03-04
2024-03-11,2024,Hamburg,Germany,Europe,9,5,6.7,0.84,67.4,80.6,2024-03-11
2024-03-18,2024,Hamburg,Germany,Europe,9,24,28.2,3.52,99.0,331.0,2024-03-18
2024-03-25,2024,Hamburg,Germany,Europe,9,5,8.3,1.03,85.1,108.8,2024-03-25
2024-04-01,2024,Hamburg,Germany,Europe,9,6,18.5,2.31,99.0,220.6,2024-04-01
2024-04-08,2024,Hamburg,Germany,Europe,9,3,17.9,2.24,99.0,199.6,2024-04-08
2024-04-15,2024,Hamburg,Germany,Europe,9,7,17.3,2.17,99.0,208.1,2024-04-15
2024-04-22,2024,Hamburg,Germany,Europe,9,13,13.7,1.71,99.0,168.4,2024-04-22
2024-04-29,2024,Hamburg,Germany,Europe,9,6,12.3,1.53,99.0,144.8,2024-04-29
2024-05-06,2024,Hamburg,Germany,Europe,9,0,14.9,1.87,99.0,198.3,2024-05-06
2024-05-13,2024,Hamburg,Germany,Europe,9,10,26.0,3.24,99.0,302.6,2024-05-13
2024-05-20,2024,Hamburg,Germany,Europe,9,9,18.7,2.33,99.0,231.4,2024-05-20
2024-05-27,2024,Hamburg,Germany,Europe,9,8,15.1,1.89,99.0,174.3,2024-05-27
2024-06-03,2024,Hamburg,Germany,Europe,9,16,21.1,2.63,99.0,246.4,2024-06-03
2024-06-10,2024,Hamburg,Germany,Europe,9,10,14.0,1.75,99.0,165.1,2024-06-10
2024-06-17,2024,Hamburg,Germany,Europe,9,10,13.3,1.66,99.0,153.4,2024-06-17
2024-06-24,2024,Hamburg,Germany,Europe,9,18,19.3,2.42,99.0,228.8,2024-06-24
2024-07-01,2024,Hamburg,Germany,Europe,9,11,15.1,1.89,99.0,189.7,2024-07-01
2024-07-08,2024,Hamburg,Germany,Europe,9,7,15.4,1.92,99.0,196.5,2024-07-08
2024-07-15,2024,Hamburg,Germany,Europe,9,5,20.3,2.54,99.0,245.0,2024-07-15
2024-07-22,2024,Hamburg,Germany,Europe,9,7,21.3,2.66,99.0,253.3,2024-07-22
2024-07-29,2024,Hamburg,Germany,Europe,9,3,12.3,1.54,99.0,142.5,2024-07-29
2024-08-05,2024,Hamburg,Germany,Europe,9,6,11.8,1.47,99.0,141.5,2024-08-05
2024-08-12,2024,Hamburg,Germany,Europe,9,18,28.1,3.52,99.0,337.0,2024-08-12
2024-08-19,2024,Hamburg,Germany,Europe,9,9,17.3,2.17,99.0,203.9,2024-08-19
2024-08-26,2024,Hamburg,Germany,Europe,9,9,10.9,1.36,99.0,132.2,2024-08-26
2024-09-02,2024,Hamburg,Germany,Europe,9,3,23.6,2.95,99.0,280.0,2024-09-02
2024-09-09,2024,Hamburg,Germany,Europe,9,19,27.5,3.44,99.0,347.7,2024-09-09
2024-09-16,2024,Hamburg,Germany,Europe,9,11,17.9,2.24,99.0,216.5,2024-09-16
2024-09-23,2024,Hamburg,Germany,Europe,9,6,8.1,1.02,77.3,106.9,2024-09-23
2024-09-30,2024,Hamburg,Germany,Europe,9,15,22.4,2.8,99.0,273.3,2024-09-30
2024-10-07,2024,Hamburg,Germany,Europe,9,12,18.7,2.33,99.0,221.8,2024-10-07
2024-10-14,2024,Hamburg,Germany,Europe,9,0,11.8,1.47,99.0,129.4,2024-10-14
2024-10-21,2024,Hamburg,Germany,Europe,9,7,11.5,1.44,99.0,134.1,2024-10-21
2024-10-28,2024,Hamburg,Germany,Europe,9,3,11.9,1.49,99.0,131.0,2024-10-28
2024-11-04,2024,Hamburg,Germany,Europe,9,10,17.1,2.14,99.0,208.3,2024-11-04
2024-11-11,2024,Hamburg,Germany,Europe,9,4,13.0,1.63,99.0,160.2,2024-11-11
2024-11-18,2024,Hamburg,Germany,Europe,9,20,36.0,4.5,99.0,423.9,2024-11-18
2024-11-25,2024,Hamburg,Germany,Europe,9,4,13.2,1.65,99.0,161.4,2024-11-25
2024-12-02,2024,Hamburg,Germany,Europe,9,12,29.7,3.71,99.0,358.9,2024-12-02
2024-12-09,2024,Hamburg,Germany,Europe,9,7,15.6,1.95,99.0,188.6,2024-12-09
2024-12-16,2024,Hamburg,Germany,Europe,9,6,11.5,1.44,99.0,135.4,2024-12-16
2024-12-23,2024,Hamburg,Germany,Europe,9,11,15.6,1.95,99.0,197.8,2024-12-23
2024-12-30,2024,Hamburg,Germany,Europe,9,12,15.9,1.99,99.0,198.6,2024-12-30
2019-01-07,2019,Antwerp,Belgium,Europe,12,1,11.4,1.04,72.8,143.9,2019-01-07
2019-01-14,2019,Antwerp,Belgium,Europe,12,3,13.5,1.22,94.3,157.0,2019-01-14
2019-01-21,2019,Antwerp,Belgium,Europe,12,7,10.1,0.92,72.3,119.1,2019-01-21
2019-01-28,2019,Antwerp,Belgium,Europe,12,2,16.4,1.49,99.0,188.3,2019-01-28
2019-02-04,2019,Antwerp,Belgium,Europe,12,5,10.7,0.98,79.60000000000001,126.8,2019-02-04
2019-02-11,2019,Antwerp,Belgium,Europe,12,4,10.4,0.95,69.5,130.0,2019-02-11
2019-02-18,2019,Antwerp,Belgium,Europe,12,6,11.5,1.04,81.10000000000001,136.1,2019-02-18
2019-02-25,2019,Antwerp,Belgium,Europe,12,9,13.1,1.19,98.7,160.4,2019-02-25
2019-03-04,2019,Antwerp,Belgium,Europe,12,5,13.5,1.22,94.69999999999999,171.3,2019-03-04
2019-03-11,2019,Antwerp,Belgium,Europe,12,5,12.5,1.13,84.3,148.2,2019-03-11
2019-03-18,2019,Antwerp,Belgium,Europe,12,9,9.9,0.9,73.4,113.0,2019-03-18
2019-03-25,2019,Antwerp,Belgium,Europe,12,2,9.4,0.85,64.4,111.5,2019-03-25
2019-04-01,2019,Antwerp,Belgium,Europe,12,3,13.0,1.18,99.0,148.5,2019-04-01
2019-04-08,2019,Antwerp,Belgium,Europe,12,8,8.9,0.81,68.4,105.4,2019-04-08
2019-04-15,2019,Antwerp,Belgium,Europe,12,7,11.6,1.06,83.1,129.4,2019-04-15
2019-04-22,2019,Antwerp,Belgium,Europe,12,2,7.6,0.69,61.0,105.8,2019-04-22
2019-04-29,2019,Antwerp,Belgium,Europe,12,2,10.6,0.96,76.1,130.4,2019-04-29
2019-05-06,2019,Antwerp,Belgium,Europe,12,0,12.0,1.09,98.0,153.5,2019-05-06
2019-05-13,2019,Antwerp,Belgium,Europe,12,3,10.7,0.97,79.7,132.1,2019-05-13
2019-05-20,2019,Antwerp,Belgium,Europe,12,6,11.2,1.01,78.60000000000001,137.1,2019-05-20
2019-05-27,2019,Antwerp,Belgium,Europe,12,7,12.3,1.12,88.1,158.3,2019-05-27
2019-06-03,2019,Antwerp,Belgium,Europe,12,2,8.7,0.79,61.5,98.0,2019-06-03
2019-06-10,2019,Antwerp,Belgium,Europe,12,8,10.4,0.94,72.89999999999999,109.8,2019-06-10
2019-06-17,2019,Antwerp,Belgium,Europe,12,5,10.3,0.94,73.4,128.3,2019-06-17
2019-06-24,2019,Antwerp,Belgium,Europe,12,5,11.8,1.07,79.0,138.2,2019-06-24
2019-07-01,2019,Antwerp,Belgium,Europe,12,4,10.0,0.91,73.8,123.5,2019-07-01
2019-07-08,2019,Antwerp,Belgium,Europe,12,5,12.4,1.13,94.3,154.7,2019-07-08
2019-07-15,2019,Antwerp,Belgium,Europe,12,7,11.2,1.02,76.6,117.4,2019-07-15
2019-07-22,2019,Antwerp,Belgium,Europe,12,6,10.0,0.91,71.5,119.4,2019-07-22
2019-07-29,2019,Antwerp,Belgium,Europe,12,0,9.7,0.88,74.4,114.6,2019-07-29
2019-08-05,2019,Antwerp,Belgium,Europe,12,3,10.3,0.94,78.2,130.8,2019-08-05
2019-08-12,2019,Antwerp,Belgium,Europe,12,7,9.5,0.86,66.9,109.3,2019-08-12
2019-08-19,2019,Antwerp,Belgium,Europe,12,3,10.5,0.96,69.39999999999999,132.5,2019-08-19
2019-08-26,2019,Antwerp,Belgium,Europe,12,6,10.6,0.97,76.6,132.1,2019-08-26
2019-09-02,2019,Antwerp,Belgium,Europe,12,2,8.1,0.74,59.699999999999996,86.9,2019-09-02
2019-09-09,2019,Antwerp,Belgium,Europe,12,1,11.6,1.06,82.6,152.5,2019-09-09
2019-09-16,2019,Antwerp,Belgium,Europe,12,0,12.4,1.12,91.0,162.8,2019-09-16
2019-09-23,2019,Antwerp,Belgium,Europe,12,10,16.7,1.52,99.0,204.3,2019-09-23
2019-09-30,2019,Antwerp,Belgium,Europe,12,6,14.0,1.27,99.0,161.0,2019-09-30
2019-10-07,2019,Antwerp,Belgium,Europe,12,0,11.6,1.06,78.7,139.5,2019-10-07
2019-10-14,2019,Antwerp,Belgium,Europe,12,1,10.4,0.95,71.89999999999999,127.6,2019-10-14
2019-10-21,2019,Antwerp,Belgium,Europe,12,5,10.9,0.99,79.9,127.6,2019-10-21
2019-10-28,2019,Antwerp,Belgium,Europe,12,3,13.5,1.23,99.0,170.8,2019-10-28
2019-11-04,2019,Antwerp,Belgium,Europe,12,4,10.4,0.95,74.8,129.9,2019-11-04
2019-11-11,2019,Antwerp,Belgium,Europe,12,2,13.0,1.18,93.7,138.6,2019-11-11
2019-11-18,2019,Antwerp,Belgium,Europe,12,9,10.7,0.97,70.3,115.7,2019-11-18
2019-11-25,2019,Antwerp,Belgium,Europe,12,9,11.4,1.03,81.89999999999999,121.2,2019-11-25
2019-12-02,2019,Antwerp,Belgium,Europe,12,4,8.5,0.78,55.900000000000006,103.6,2019-12-02
2019-12-09,2019,Antwerp,Belgium,Europe,12,4,11.3,1.03,87.6,140.7,2019-12-09
2019-12-16,2019,Antwerp,Belgium,Europe,12,9,13.2,1.2,92.9,156.8,2019-12-16
2019-12-23,2019,Antwerp,Belgium,Europe,12,7,10.5,0.96,72.0,140.0,2019-12-23
2019-12-30,2019,Antwerp,Belgium,Europe,12,5,9.8,0.89,68.8,114.4,2019-12-30
2020-01-06,2020,Antwerp,Belgium,Europe,12,5,15.2,1.39,99.0,177.5,2020-01-06
2020-01-13,2020,Antwerp,Belgium,Europe,12,5,11.1,1.01,74.0,129.4,2020-01-13
2020-01-20,2020,Antwerp,Belgium,Europe,12,9,12.1,1.1,85.6,145.1,2020-01-20
2020-01-27,2020,Antwerp,Belgium,Europe,12,3,10.4,0.95,70.19999999999999,112.6,2020-01-27
2020-02-03,2020,Antwerp,Belgium,Europe,12,7,9.9,0.9,68.5,116.0,2020-02-03
2020-02-10,2020,Antwerp,Belgium,Europe,12,8,10.4,0.95,70.1,127.2,2020-02-10
2020-02-17,2020,Antwerp,Belgium,Europe,12,5,10.9,0.99,78.2,131.1,2020-02-17
2020-02-24,2020,Antwerp,Belgium,Europe,12,6,12.4,1.13,94.8,149.0,2020-02-24
2020-03-02,2020,Antwerp,Belgium,Europe,12,5,8.5,0.77,62.0,102.5,2020-03-02
2020-03-09,2020,Antwerp,Belgium,Europe,12,0,10.6,0.96,67.2,140.1,2020-03-09
2020-03-16,2020,Antwerp,Belgium,Europe,12,7,10.1,0.92,65.0,112.5,2020-03-16
2020-03-23,2020,Antwerp,Belgium,Europe,12,5,12.2,1.11,88.5,146.0,2020-03-23
2020-03-30,2020,Antwerp,Belgium,Europe,12,3,10.7,0.97,70.8,139.2,2020-03-30
2020-04-06,2020,Antwerp,Belgium,Europe,12,9,39.2,3.56,99.0,467.3,2020-04-06
2020-04-13,2020,Antwerp,Belgium,Europe,12,12,27.1,2.46,99.0,325.0,2020-04-13
2020-04-20,2020,Antwerp,Belgium,Europe,12,26,23.7,2.15,99.0,297.0,2020-04-20
2020-04-27,2020,Antwerp,Belgium,Europe,12,23,37.8,3.44,99.0,453.7,2020-04-27
2020-05-04,2020,Antwerp,Belgium,Europe,12,10,21.0,1.91,99.0,257.8,2020-05-04
2020-05-11,2020,Antwerp,Belgium,Europe,12,26,32.9,2.99,99.0,386.3,2020-05-11
2020-05-18,2020,Antwerp,Belgium,Europe,12,25,27.2,2.47,99.0,330.1,2020-05-18
2020-05-25,2020,Antwerp,Belgium,Europe,12,8,22.8,2.07,99.0,272.9,2020-05-25
2020-06-01,2020,Antwerp,Belgium,Europe,12,17,27.6,2.51,99.0,336.0,2020-06-01
2020-06-08,2020,Antwerp,Belgium,Europe,12,5,19.0,1.72,99.0,227.3,2020-06-08
2020-06-15,2020,Antwerp,Belgium,Europe,12,11,20.9,1.9,99.0,260.7,2020-06-15
2020-06-22,2020,Antwerp,Belgium,Europe,12,6,37.4,3.4,99.0,446.4,2020-06-22
2020-06-29,2020,Antwerp,Belgium,Europe,12,11,25.1,2.28,99.0,298.5,2020-06-29
2020-07-06,2020,Antwerp,Belgium,Europe,12,4,28.3,2.57,99.0,339.8,2020-07-06
2020-07-13,2020,Antwerp,Belgium,Europe,12,11,33.6,3.05,99.0,403.4,2020-07-13
2020-07-20,2020,Antwerp,Belgium,Europe,12,14,31.7,2.88,99.0,367.9,2020-07-20
2020-07-27,2020,Antwerp,Belgium,Europe,12,17,32.5,2.96,99.0,406.2,2020-07-27
2020-08-03,2020,Antwerp,Belgium,Europe,12,0,42.6,3.88,99.0,517.2,2020-08-03
2020-08-10,2020,Antwerp,Belgium,Europe,12,24,27.9,2.54,99.0,337.5,2020-08-10
2020-08-17,2020,Antwerp,Belgium,Europe,12,35,48.5,4.41,99.0,577.3,2020-08-17
2020-08-24,2020,Antwerp,Belgium,Europe,12,10,35.5,3.23,99.0,424.7,2020-08-24
2020-08-31,2020,Antwerp,Belgium,Europe,12,12,27.2,2.48,99.0,336.1,2020-08-31
2020-09-07,2020,Antwerp,Belgium,Europe,12,21,21.7,1.97,99.0,270.3,2020-09-07
2020-09-14,2020,Antwerp,Belgium,Europe,12,24,29.6,2.69,99.0,356.9,2020-09-14
2020-09-21,2020,Antwerp,Belgium,Europe,12,38,34.0,3.09,99.0,414.2,2020-09-21
2020-09-28,2020,Antwerp,Belgium,Europe,12,15,24.4,2.22,99.0,276.0,2020-09-28
2020-10-05,2020,Antwerp,Belgium,Europe,12,17,23.1,2.1,99.0,284.0,2020-10-05
2020-10-12,2020,Antwerp,Belgium,Europe,12,11,25.9,2.35,99.0,315.9,2020-10-12
2020-10-19,2020,Antwerp,Belgium,Europe,12,20,27.8,2.52,99.0,320.1,2020-10-19
2020-10-26,2020,Antwerp,Belgium,Europe,12,1,21.9,1.99,99.0,269.4,2020-10-26
2020-11-02,2020,Antwerp,Belgium,Europe,12,20,32.5,2.95,99.0,377.1,2020-11-02
2020-11-09,2020,Antwerp,Belgium,Europe,12,3,23.7,2.15,99.0,297.4,2020-11-09
2020-11-16,2020,Antwerp,Belgium,Europe,12,22,34.0,3.09,99.0,399.8,2020-11-16
2020-11-23,2020,Antwerp,Belgium,Europe,12,20,25.9,2.35,99.0,298.0,2020-11-23
2020-11-30,2020,Antwerp,Belgium,Europe,12,0,25.3,2.3,99.0,297.6,2020-11-30
2020-12-07,2020,Antwerp,Belgium,Europe,12,11,17.0,1.54,99.0,205.4,2020-12-07
2020-12-14,2020,Antwerp,Belgium,Europe,12,31,47.2,4.3,99.0,571.1,2020-12-14
2020-12-21,2020,Antwerp,Belgium,Europe,12,18,22.5,2.04,99.0,272.6,2020-12-21
2020-12-28,2020,Antwerp,Belgium,Europe,12,8,15.9,1.44,99.0,182.4,2020-12-28
2021-01-04,2021,Antwerp,Belgium,Europe,12,27,45.1,4.1,99.0,530.1,2021-01-04
2021-01-11,2021,Antwerp,Belgium,Europe,12,16,44.2,4.02,99.0,531.0,2021-01-11
2021-01-18,2021,Antwerp,Belgium,Europe,12,16,41.8,3.8,99.0,509.5,2021-01-18
2021-01-25,2021,Antwerp,Belgium,Europe,12,47,55.1,5.01,99.0,673.3,2021-01-25
2021-02-01,2021,Antwerp,Belgium,Europe,12,75,85.2,7.75,99.0,1027.9,2021-02-01
2021-02-08,2021,Antwerp,Belgium,Europe,12,68,80.3,7.3,99.0,968.3,2021-02-08
2021-02-15,2021,Antwerp,Belgium,Europe,12,48,50.8,4.62,99.0,603.5,2021-02-15
2021-02-22,2021,Antwerp,Belgium,Europe,12,12,23.9,2.17,99.0,286.4,2021-02-22
2021-03-01,2021,Antwerp,Belgium,Europe,12,32,51.3,4.67,99.0,618.9,2021-03-01
2021-03-08,2021,Antwerp,Belgium,Europe,12,16,57.7,5.24,99.0,698.0,2021-03-08
2021-03-15,2021,Antwerp,Belgium,Europe,12,58,71.5,6.5,99.0,860.5,2021-03-15
2021-03-22,2021,Antwerp,Belgium,Europe,12,23,66.6,6.05,99.0,797.6,2021-03-22
2021-03-29,2021,Antwerp,Belgium,Europe,12,17,29.6,2.69,99.0,349.6,2021-03-29
2021-04-05,2021,Antwerp,Belgium,Europe,12,20,58.7,5.33,99.0,720.5,2021-04-05
2021-04-12,2021,Antwerp,Belgium,Europe,12,5,33.0,3.0,99.0,398.3,2021-04-12
2021-04-19,2021,Antwerp,Belgium,Europe,12,64,64.4,5.85,99.0,767.9,2021-04-19
2021-04-26,2021,Antwerp,Belgium,Europe,12,68,93.8,8.0,99.0,1121.2,2021-04-26
2021-05-03,2021,Antwerp,Belgium,Europe,12,54,77.3,7.03,99.0,923.4,2021-05-03
2021-05-10,2021,Antwerp,Belgium,Europe,12,46,51.4,4.68,99.0,611.0,2021-05-10
2021-05-17,2021,Antwerp,Belgium,Europe,12,15,38.4,3.49,99.0,467.9,2021-05-17
2021-05-24,2021,Antwerp,Belgium,Europe,12,30,59.3,5.39,99.0,716.5,2021-05-24
2021-05-31,2021,Antwerp,Belgium,Europe,12,19,25.2,2.29,99.0,298.4,2021-05-31
2021-06-07,2021,Antwerp,Belgium,Europe,12,27,56.5,5.14,99.0,679.0,2021-06-07
2021-06-14,2021,Antwerp,Belgium,Europe,12,38,43.9,3.99,99.0,529.3,2021-06-14
2021-06-21,2021,Antwerp,Belgium,Europe,12,21,65.0,5.91,99.0,771.7,2021-06-21
2021-06-28,2021,Antwerp,Belgium,Europe,12,22,51.6,4.69,99.0,615.3,2021-06-28
2021-07-05,2021,Antwerp,Belgium,Europe,12,28,36.2,3.29,99.0,442.3,2021-07-05
2021-07-12,2021,Antwerp,Belgium,Europe,12,25,63.9,5.81,99.0,765.5,2021-07-12
2021-07-19,2021,Antwerp,Belgium,Europe,12,7,31.7,2.89,99.0,385.7,2021-07-19
2021-07-26,2021,Antwerp,Belgium,Europe,12,21,54.3,4.94,99.0,649.1,2021-07-26
2021-08-02,2021,Antwerp,Belgium,Europe,12,12,24.5,2.23,99.0,294.7,2021-08-02
2021-08-09,2021,Antwerp,Belgium,Europe,12,24,100.0,8.0,99.0,1201.5,2021-08-09
2021-08-16,2021,Antwerp,Belgium,Europe,12,1,54.3,4.94,99.0,654.2,2021-08-16
2021-08-23,2021,Antwerp,Belgium,Europe,12,9,21.1,1.92,99.0,249.8,2021-08-23
2021-08-30,2021,Antwerp,Belgium,Europe,12,17,28.9,2.62,99.0,348.5,2021-08-30
2021-09-06,2021,Antwerp,Belgium,Europe,12,11,20.8,1.89,99.0,240.6,2021-09-06
2021-09-13,2021,Antwerp,Belgium,Europe,12,40,56.8,5.16,99.0,668.3,2021-09-13
2021-09-20,2021,Antwerp,Belgium,Europe,12,7,22.0,2.0,99.0,260.4,2021-09-20
2021-09-27,2021,Antwerp,Belgium,Europe,12,24,37.5,3.41,99.0,451.7,2021-09-27
2021-10-04,2021,Antwerp,Belgium,Europe,12,22,68.3,6.21,99.0,815.9,2021-10-04
2021-10-11,2021,Antwerp,Belgium,Europe,12,0,38.9,3.54,99.0,475.8,2021-10-11
2021-10-18,2021,Antwerp,Belgium,Europe,12,42,67.9,6.17,99.0,826.6,2021-10-18
2021-10-25,2021,Antwerp,Belgium,Europe,12,8,32.3,2.93,99.0,387.3,2021-10-25
2021-11-01,2021,Antwerp,Belgium,Europe,12,24,37.7,3.43,99.0,445.6,2021-11-01
2021-11-08,2021,Antwerp,Belgium,Europe,12,20,34.9,3.17,99.0,430.6,2021-11-08
2021-11-15,2021,Antwerp,Belgium,Europe,12,18,43.9,3.99,99.0,534.7,2021-11-15
2021-11-22,2021,Antwerp,Belgium,Europe,12,5,52.2,4.75,99.0,618.5,2021-11-22
2021-11-29,2021,Antwerp,Belgium,Europe,12,18,50.0,4.55,99.0,587.7,2021-11-29
2021-12-06,2021,Antwerp,Belgium,Europe,12,17,31.0,2.82,99.0,351.1,2021-12-06
2021-12-13,2021,Antwerp,Belgium,Europe,12,10,24.6,2.24,99.0,310.6,2021-12-13
2021-12-20,2021,Antwerp,Belgium,Europe,12,19,41.8,3.8,99.0,506.3,2021-12-20
2021-12-27,2021,Antwerp,Belgium,Europe,12,73,90.9,8.0,99.0,1083.6,2021-12-27
2022-01-03,2022,Antwerp,Belgium,Europe,12,30,36.6,3.33,99.0,424.8,2022-01-03
2022-01-10,2022,Antwerp,Belgium,Europe,12,14,32.8,2.98,99.0,395.2,2022-01-10
2022-01-17,2022,Antwerp,Belgium,Europe,12,41,42.5,3.86,99.0,515.9,2022-01-17
2022-01-24,2022,Antwerp,Belgium,Europe,12,30,48.8,4.44,99.0,577.2,2022-01-24
2022-01-31,2022,Antwerp,Belgium,Europe,12,19,37.6,3.42,99.0,461.6,2022-01-31
2022-02-07,2022,Antwerp,Belgium,Europe,12,0,32.4,2.94,99.0,392.5,2022-02-07
2022-02-14,2022,Antwerp,Belgium,Europe,12,23,40.5,3.68,99.0,476.7,2022-02-14
2022-02-21,2022,Antwerp,Belgium,Europe,12,28,32.2,2.92,99.0,385.5,2022-02-21
2022-02-28,2022,Antwerp,Belgium,Europe,12,42,52.8,4.8,99.0,639.1,2022-02-28
2022-03-07,2022,Antwerp,Belgium,Europe,12,22,26.7,2.43,99.0,311.6,2022-03-07
2022-03-14,2022,Antwerp,Belgium,Europe,12,15,41.0,3.73,99.0,495.8,2022-03-14
2022-03-21,2022,Antwerp,Belgium,Europe,12,37,62.3,5.66,99.0,752.5,2022-03-21
2022-03-28,2022,Antwerp,Belgium,Europe,12,20,28.5,2.59,99.0,344.7,2022-03-28
2022-04-04,2022,Antwerp,Belgium,Europe,12,0,21.4,1.95,99.0,270.8,2022-04-04
2022-04-11,2022,Antwerp,Belgium,Europe,12,17,25.9,2.35,99.0,308.6,2022-04-11
2022-04-18,2022,Antwerp,Belgium,Europe,12,32,36.0,3.28,99.0,435.5,2022-04-18
2022-04-25,2022,Antwerp,Belgium,Europe,12,18,53.9,4.9,99.0,653.9,2022-04-25
2022-05-02,2022,Antwerp,Belgium,Europe,12,21,47.7,4.34,99.0,565.4,2022-05-02
2022-05-09,2022,Antwerp,Belgium,Europe,12,7,28.7,2.61,99.0,342.2,2022-05-09
2022-05-16,2022,Antwerp,Belgium,Europe,12,25,41.6,3.78,99.0,490.1,2022-05-16
2022-05-23,2022,Antwerp,Belgium,Europe,12,10,34.1,3.1,99.0,422.8,2022-05-23
2022-05-30,2022,Antwerp,Belgium,Europe,12,23,23.1,2.1,99.0,284.6,2022-05-30
2022-06-06,2022,Antwerp,Belgium,Europe,12,31,47.4,4.31,99.0,560.0,2022-06-06
2022-06-13,2022,Antwerp,Belgium,Europe,12,9,34.8,3.17,99.0,412.9,2022-06-13
2022-06-20,2022,Antwerp,Belgium,Europe,12,29,64.0,5.82,99.0,785.3,2022-06-20
2022-06-27,2022,Antwerp,Belgium,Europe,12,87,89.7,8.0,99.0,1079.0,2022-06-27
2022-07-04,2022,Antwerp,Belgium,Europe,12,9,15.7,1.43,99.0,189.8,2022-07-04
2022-07-11,2022,Antwerp,Belgium,Europe,12,6,17.9,1.63,99.0,218.0,2022-07-11
2022-07-18,2022,Antwerp,Belgium,Europe,12,4,12.5,1.14,88.0,146.9,2022-07-18
2022-07-25,2022,Antwerp,Belgium,Europe,12,8,19.6,1.78,99.0,236.8,2022-07-25
2022-08-01,2022,Antwerp,Belgium,Europe,12,7,14.5,1.32,97.8,177.0,2022-08-01
2022-08-08,2022,Antwerp,Belgium,Europe,12,13,18.4,1.67,99.0,208.2,2022-08-08
